"","SampleID","Site","Type","Bottle_number","Analyte","dilution","Peak_Concentration","Concentration_Units","Rep","Event_Date","Date","time","Stage","Notes","Lab","missing","Sample_ID_NOTES","cations_now"
"4045","470","CC","ISCO","4.0","TOC",1,5.814,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 03:53:00,"flood",NA,"GEL",NA,NA,NA
"4046","470","CC","ISCO","4.0","TOC",1,5.769,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 03:53:00,"flood",NA,"GEL",NA,NA,NA
"4047","471","CC","ISCO","5.0","TOC",1,5.875,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 04:08:00,"flood",NA,"GEL",NA,NA,NA
"4048","471","CC","ISCO","5.0","TOC",1,5.561,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 04:08:00,"flood",NA,"GEL",NA,NA,NA
"4049","472","CC","ISCO","6.0","TOC",1,5.842,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 04:23:00,"flood",NA,"GEL",NA,NA,NA
"4050","472","CC","ISCO","6.0","TOC",1,5.751,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 04:23:00,"flood",NA,"GEL",NA,NA,NA
"4051","473","CC","ISCO","7.0","TOC",1,5.928,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 04:38:00,"flood",NA,"GEL",NA,NA,NA
"4052","473","CC","ISCO","7.0","TOC",1,5.573,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 04:38:00,"flood",NA,"GEL",NA,NA,NA
"4053","474","CC","ISCO","8.0","TOC",1,5.614,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 04:53:00,"flood",NA,"GEL",NA,NA,NA
"4054","474","CC","ISCO","8.0","TOC",1,5.399,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 04:53:00,"flood",NA,"GEL",NA,NA,NA
"4055","475","CC","ISCO","9.0","TOC",1,5.512,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 05:08:00,"flood",NA,"GEL",NA,NA,NA
"4056","475","CC","ISCO","9.0","TOC",1,5.398,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 05:08:00,"flood",NA,"GEL",NA,NA,NA
"4057","476","CC","ISCO","10.0","TOC",1,5.614,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 05:23:00,"flood",NA,"GEL",NA,NA,NA
"4058","476","CC","ISCO","10.0","TOC",1,5.389,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 05:23:00,"flood",NA,"GEL",NA,NA,NA
"4059","477","CC","ISCO","11.0","TOC",1,5.426,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 05:38:00,"flood",NA,"GEL",NA,NA,NA
"4060","477","CC","ISCO","11.0","TOC",1,5.405,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 05:38:00,"flood",NA,"GEL",NA,NA,NA
"4061","478","CC","ISCO","12.0","TOC",1,5.45,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 05:53:00,"flood",NA,"GEL",NA,NA,NA
"4062","478","CC","ISCO","12.0","TOC",1,5.419,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 05:53:00,"flood",NA,"GEL",NA,NA,NA
"4063","479","CC","ISCO","13.0","TOC",1,5.455,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 06:23:00,"flood",NA,"GEL",NA,NA,NA
"4064","479","CC","ISCO","13.0","TOC",1,5.386,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 06:23:00,"flood",NA,"GEL",NA,NA,NA
"4065","480","CC","ISCO","14.0","TOC",1,5.678,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 07:23:00,"flood",NA,"GEL",NA,NA,NA
"4066","480","CC","ISCO","14.0","TOC",1,5.691,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 07:23:00,"flood",NA,"GEL",NA,NA,NA
"4067","481","CC","ISCO","15.0","TOC",1,5.958,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 08:23:00,"flood",NA,"GEL",NA,NA,NA
"4068","481","CC","ISCO","15.0","TOC",1,5.905,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 08:23:00,"flood",NA,"GEL",NA,NA,NA
"4069","482","CC","ISCO","16.0","TOC",1,5.727,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 09:23:00,"flood",NA,"GEL",NA,NA,NA
"4070","482","CC","ISCO","16.0","TOC",1,5.81,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 09:23:00,"flood",NA,"GEL",NA,NA,NA
"4071","483","CC","ISCO","17.0","TOC",1,5.91,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 10:23:00,"flood",NA,"GEL",NA,NA,NA
"4072","483","CC","ISCO","17.0","TOC",1,5.854,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 10:23:00,"flood",NA,"GEL",NA,NA,NA
"4073","484","CC","ISCO","18.0","TOC",1,6.184,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 11:23:00,"flood",NA,"GEL",NA,NA,NA
"4074","484","CC","ISCO","18.0","TOC",1,6.022,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 11:23:00,"flood",NA,"GEL",NA,NA,NA
"4075","485","CC","ISCO","19.0","TOC",1,5.693,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 12:23:00,"flood",NA,"GEL",NA,NA,NA
"4076","485","CC","ISCO","19.0","TOC",1,5.73,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 12:23:00,"flood",NA,"GEL",NA,NA,NA
"4077","486","CC","ISCO","20.0","TOC",1,5.873,"mg/L","1.0",2021-12-29,2021-12-29,1899-12-31 13:23:00,"flood",NA,"GEL",NA,NA,NA
"4078","486","CC","ISCO","20.0","TOC",1,5.808,"mg/L","2.0",2021-12-29,2021-12-29,1899-12-31 13:23:00,"flood",NA,"GEL",NA,NA,NA
"4079","494","CC","GRAB",NA,"TOC",1,6.644,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 12:36:00,"flood",NA,"GEL",NA,NA,NA
"4080","494","CC","GRAB",NA,"TOC",1,6.78,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 12:36:00,"flood",NA,"GEL",NA,NA,NA
"4081","495","RC","ISCO","1.0","TOC",1,13.7,"mg/L","5.0",2021-12-31,2022-01-01,1899-12-31 19:41:00,"flood",NA,"GEL",NA,NA,NA
"4082","495","RC","ISCO","1.0","TOC",1,13.6,"mg/L","6.0",2021-12-31,2022-01-01,1899-12-31 19:41:00,"flood",NA,"GEL",NA,NA,NA
"4083","496","RC","ISCO","2.0","TOC",1,9.125,"mg/L","7.0",2021-12-31,2022-01-01,1899-12-31 21:41:00,"flood",NA,"GEL",NA,NA,NA
"4084","496","RC","ISCO","2.0","TOC",1,8.719,"mg/L","8.0",2021-12-31,2022-01-01,1899-12-31 21:41:00,"flood",NA,"GEL",NA,NA,NA
"4085","497","RC","ISCO","3.0","TOC",1,7.642,"mg/L","3.0",2021-12-31,2022-01-01,1899-12-31 21:56:00,"flood",NA,"GEL",NA,NA,NA
"4086","497","RC","ISCO","3.0","TOC",1,7.981,"mg/L","4.0",2021-12-31,2022-01-01,1899-12-31 21:56:00,"flood",NA,"GEL",NA,NA,NA
"4087","498","RC","ISCO","4.0","TOC",1,8.06,"mg/L","7.0",2021-12-31,2022-01-01,1899-12-31 22:11:00,"flood",NA,"GEL",NA,NA,NA
"4088","498","RC","ISCO","4.0","TOC",1,8.038,"mg/L","8.0",2021-12-31,2022-01-01,1899-12-31 22:11:00,"flood",NA,"GEL",NA,NA,NA
"4089","499","RC","ISCO","5.0","TOC",1,8.716,"mg/L","5.0",2021-12-31,2022-01-01,1899-12-31 22:26:00,"flood",NA,"GEL",NA,NA,NA
"4090","499","RC","ISCO","5.0","TOC",1,8.707,"mg/L","6.0",2021-12-31,2022-01-01,1899-12-31 22:26:00,"flood",NA,"GEL",NA,NA,NA
"4091","500","RC","ISCO","6.0","TOC",1,9.403,"mg/L","5.0",2021-12-31,2022-01-01,1899-12-31 22:41:00,"flood",NA,"GEL",NA,NA,NA
"4092","500","RC","ISCO","6.0","TOC",1,9.483,"mg/L","6.0",2021-12-31,2022-01-01,1899-12-31 22:41:00,"flood",NA,"GEL",NA,NA,NA
"4093","501","RC","ISCO","7.0","TOC",1,9.669,"mg/L","5.0",2021-12-31,2022-01-01,1899-12-31 22:56:00,"flood",NA,"GEL",NA,NA,NA
"4094","501","RC","ISCO","7.0","TOC",1,9.412,"mg/L","6.0",2021-12-31,2022-01-01,1899-12-31 22:56:00,"flood",NA,"GEL",NA,NA,NA
"4095","502","RC","ISCO","8.0","TOC",1,8.869,"mg/L","5.0",2021-12-31,2022-01-01,1899-12-31 23:11:00,"flood",NA,"GEL",NA,NA,NA
"4096","502","RC","ISCO","8.0","TOC",1,9.033,"mg/L","6.0",2021-12-31,2022-01-01,1899-12-31 23:11:00,"flood",NA,"GEL",NA,NA,NA
"4097","503","RC","ISCO","9.0","TOC",1,8.457,"mg/L","3.0",2021-12-31,2022-01-01,1899-12-31 23:26:00,"flood",NA,"GEL",NA,NA,NA
"4098","503","RC","ISCO","9.0","TOC",1,8.719,"mg/L","4.0",2021-12-31,2022-01-01,1899-12-31 23:26:00,"flood",NA,"GEL",NA,NA,NA
"4099","504","RC","ISCO","10.0","TOC",1,8.749,"mg/L","5.0",2021-12-31,2022-01-01,1899-12-31 23:41:00,"flood",NA,"GEL",NA,NA,NA
"4100","504","RC","ISCO","10.0","TOC",1,8.532,"mg/L","6.0",2021-12-31,2022-01-01,1899-12-31 23:41:00,"flood",NA,"GEL",NA,NA,NA
"4101","505","RC","ISCO","11.0","TOC",1,8.735,"mg/L","7.0",2021-12-31,2022-01-01,1899-12-31 23:56:00,"flood",NA,"GEL",NA,NA,NA
"4102","505","RC","ISCO","11.0","TOC",1,8.753,"mg/L","8.0",2021-12-31,2022-01-01,1899-12-31 23:56:00,"flood",NA,"GEL",NA,NA,NA
"4103","506","RC","ISCO","12.0","TOC",1,10.62,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 00:11:00,"flood",NA,"GEL",NA,NA,NA
"4104","506","RC","ISCO","12.0","TOC",1,9.338,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 00:11:00,"flood",NA,"GEL",NA,NA,NA
"4105","507","RC","ISCO","13.0","TOC",1,14.11,"mg/L","5.0",2022-01-01,2022-01-01,1899-12-31 01:11:00,"flood",NA,"GEL",NA,NA,NA
"4106","507","RC","ISCO","13.0","TOC",1,10.59,"mg/L","6.0",2022-01-01,2022-01-01,1899-12-31 01:11:00,"flood",NA,"GEL",NA,NA,NA
"4107","508","RC","ISCO","14.0","TOC",1,10.51,"mg/L","3.0",2022-01-01,2022-01-01,1899-12-31 02:11:00,"flood",NA,"GEL",NA,NA,NA
"4108","508","RC","ISCO","14.0","TOC",1,9.837,"mg/L","4.0",2022-01-01,2022-01-01,1899-12-31 02:11:00,"flood",NA,"GEL",NA,NA,NA
"4109","509","RC","ISCO","15.0","TOC",1,10.08,"mg/L","3.0",2022-01-01,2022-01-01,1899-12-31 03:11:00,"flood",NA,"GEL",NA,NA,NA
"4110","509","RC","ISCO","15.0","TOC",1,9.93,"mg/L","4.0",2022-01-01,2022-01-01,1899-12-31 03:11:00,"flood",NA,"GEL",NA,NA,NA
"4111","510","RC","ISCO","16.0","TOC",1,9.406,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 04:11:00,"flood",NA,"GEL",NA,NA,NA
"4112","510","RC","ISCO","16.0","TOC",1,9.456,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 04:11:00,"flood",NA,"GEL",NA,NA,NA
"4113","511","RC","ISCO","17.0","TOC",1,10.24,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 05:11:00,"flood",NA,"GEL",NA,NA,NA
"4114","511","RC","ISCO","17.0","TOC",1,10,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 05:11:00,"flood",NA,"GEL",NA,NA,NA
"4115","512","RC","ISCO","18.0","TOC",1,9.779,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 06:11:00,"flood",NA,"GEL",NA,NA,NA
"4116","512","RC","ISCO","18.0","TOC",1,9.982,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 06:11:00,"flood",NA,"GEL",NA,NA,NA
"4117","513","RC","ISCO","19.0","TOC",1,9.394,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 07:11:00,"flood",NA,"GEL",NA,NA,NA
"4118","513","RC","ISCO","19.0","TOC",1,9.085,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 07:11:00,"flood",NA,"GEL",NA,NA,NA
"4119","514","RC","ISCO","20.0","TOC",1,9.172,"mg/L","3.0",2022-01-01,2022-01-01,1899-12-31 08:11:00,"flood",NA,"GEL",NA,NA,NA
"4120","514","RC","ISCO","20.0","TOC",1,9.053,"mg/L","4.0",2022-01-01,2022-01-01,1899-12-31 08:11:00,"flood",NA,"GEL",NA,NA,NA
"4121","515","RC","ISCO","21.0","TOC",1,9.123,"mg/L","3.0",2022-01-01,2022-01-01,1899-12-31 09:11:00,"flood",NA,"GEL",NA,NA,NA
"4122","515","RC","ISCO","21.0","TOC",1,9.3,"mg/L","4.0",2022-01-01,2022-01-01,1899-12-31 09:11:00,"flood",NA,"GEL",NA,NA,NA
"4123","516","RV","GRAB",NA,"TOC",1,7.595,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 11:03:00,"flood",NA,"GEL",NA,NA,NA
"4124","516","RV","GRAB",NA,"TOC",1,7.536,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 11:03:00,"flood",NA,"GEL",NA,NA,NA
"4125","517","SS","ISCO","1.0","TOC",1,6.602,"mg/L","3.0",2022-01-01,2022-01-01,1899-12-31 00:46:00,"flood",NA,"GEL",NA,NA,NA
"4126","517","SS","ISCO","1.0","TOC",1,6.98,"mg/L","4.0",2022-01-01,2022-01-01,1899-12-31 00:46:00,"flood",NA,"GEL",NA,NA,NA
"4127","518","SS","ISCO","2.0","TOC",1,6.336,"mg/L","5.0",2022-01-01,2022-01-01,1899-12-31 01:00:00,"flood",NA,"GEL",NA,NA,NA
"4128","518","SS","ISCO","2.0","TOC",1,6.514,"mg/L","6.0",2022-01-01,2022-01-01,1899-12-31 01:00:00,"flood",NA,"GEL",NA,NA,NA
"4129","519","SS","ISCO","3.0","TOC",1,6.574,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 01:15:00,"flood",NA,"GEL",NA,NA,NA
"4130","519","SS","ISCO","3.0","TOC",1,4.989,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 01:15:00,"flood",NA,"GEL",NA,NA,NA
"4131","520","SS","ISCO","4.0","TOC",1,6.987,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 01:30:00,"flood",NA,"GEL",NA,NA,NA
"4132","520","SS","ISCO","4.0","TOC",1,6.865,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 01:30:00,"flood",NA,"GEL",NA,NA,NA
"4133","520.5","SS","ISCO","5.0","TOC",1,7.248,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 01:45:00,"flood",NA,"GEL",NA,NA,NA
"4134","520.9","SS","ISCO","5.0","TOC",1,6.866,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 01:45:00,"flood",NA,"GEL",NA,NA,NA
"4135","521.7","SS","ISCO","6.0","TOC",1,6.899,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 02:00:00,"flood",NA,"GEL",NA,NA,NA
"4136","522.1","SS","ISCO","6.0","TOC",1,7.074,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 02:00:00,"flood",NA,"GEL",NA,NA,NA
"4137","522.5","SS","ISCO","7.0","TOC",1,7.09,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 02:20:00,"flood",NA,"GEL",NA,NA,NA
"4138","522.9","SS","ISCO","7.0","TOC",1,6.933,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 02:20:00,"flood",NA,"GEL",NA,NA,NA
"4139","523.7","SS","ISCO","8.0","TOC",1,6.898,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 02:56:00,"flood",NA,"GEL",NA,NA,NA
"4140","524.1","SS","ISCO","8.0","TOC",1,6.823,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 02:56:00,"flood",NA,"GEL",NA,NA,NA
"4141","524.5","SS","ISCO","9.0","TOC",1,7.1,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 03:40:00,"flood",NA,"GEL",NA,NA,NA
"4142","524.9","SS","ISCO","9.0","TOC",1,6.99,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 03:40:00,"flood",NA,"GEL",NA,NA,NA
"4143","525.7","SS","ISCO","10.0","TOC",1,7.896,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 06:55:00,"flood",NA,"GEL",NA,NA,NA
"4144","526.1","SS","ISCO","10.0","TOC",1,7.884,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 06:55:00,"flood",NA,"GEL",NA,NA,NA
"4145","526.5","SS","ISCO","11.0","TOC",1,8.069,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 09:15:00,"flood",NA,"GEL",NA,NA,NA
"4146","526.9","SS","ISCO","11.0","TOC",1,7.997,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 09:15:00,"flood",NA,"GEL",NA,NA,NA
"4147","527.7","SS","ISCO","12.0","TOC",1,8.521,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 09:30:00,"flood",NA,"GEL",NA,NA,NA
"4148","528.1","SS","ISCO","12.0","TOC",1,8.421,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 09:30:00,"flood",NA,"GEL",NA,NA,NA
"4149","528.5","SS","ISCO","13.0","TOC",1,7.737,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 10:02:00,"flood",NA,"GEL",NA,NA,NA
"4150","528.9","SS","ISCO","13.0","TOC",1,7.751,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 10:02:00,"flood",NA,"GEL",NA,NA,NA
"4151","529.7","SS","ISCO","14.0","TOC",1,7.737,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 11:02:00,"flood",NA,"GEL",NA,NA,NA
"4152","530.1","SS","ISCO","14.0","TOC",1,7.854,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 11:02:00,"flood",NA,"GEL",NA,NA,NA
"4153","530.5","SS","ISCO","15.0","TOC",1,7.54,"mg/L","1.0",2022-01-01,2022-01-01,1899-12-31 12:02:00,"flood",NA,"GEL",NA,NA,NA
"4154","531","SS","ISCO","15.0","TOC",1,7.567,"mg/L","2.0",2022-01-01,2022-01-01,1899-12-31 12:02:00,"flood",NA,"GEL",NA,NA,NA
"4155","1607","SS","GRAB",NA,"TOC",1,29.57,"mg/L","1.0",2021-07-14,2021-07-14,1899-12-31 16:00:00,"flood","isco grab","GEL",NA,NA,NA
"4156","1608","SS","GRAB",NA,"TOC",1,30.34,"mg/L","2.0",2021-07-14,2021-07-14,1899-12-31 16:00:00,"flood","isco grab","GEL",NA,NA,NA
"4157","1609","SS","GRAB",NA,"TOC",1,38.6,"mg/L","1.0",2021-07-14,2021-07-14,1899-12-31 08:15:00,"flood",NA,"GEL",NA,NA,NA
"4158","1610","SS","GRAB",NA,"TOC",1,38.19,"mg/L","2.0",2021-07-14,2021-07-14,1899-12-31 08:15:00,"flood",NA,"GEL",NA,NA,NA
"4159","1611","SS","GRAB",NA,"TOC",1,39.62,"mg/L","1.0",2021-07-14,2021-07-14,1899-12-31 10:00:00,"flood","isco grab","GEL",NA,NA,NA
"4160","1612","SS","GRAB",NA,"TOC",1,40.45,"mg/L","2.0",2021-07-14,2021-07-14,1899-12-31 10:00:00,"flood","isco grab","GEL",NA,NA,NA
"4161","1642","SS","GRAB",NA,"TOC",1,7.149,"mg/L","3.0",2022-10-05,2021-10-06,1899-12-31 11:00:00,"flood",NA,"GEL",NA,NA,NA
"4162","1642","SS","GRAB",NA,"TOC",1,6.93,"mg/L","4.0",2022-10-05,2021-10-06,1899-12-31 11:00:00,"flood",NA,"GEL",NA,NA,NA
"4163","1754","RC","ISCO","2.0","TOC",1,19.96,"mg/L","1.0",2021-07-22,2021-07-24,1899-12-31 10:24:00,"flood",NA,"GEL",NA,NA,NA
"4164","1754","RC","ISCO","2.0","TOC",1,20.17,"mg/L","2.0",2021-07-22,2021-07-24,1899-12-31 10:24:00,"flood",NA,"GEL",NA,NA,NA
"4165","1755","RC","ISCO","3.0","TOC",1,12.76,"mg/L","1.0",2021-07-23,2021-07-24,1900-01-01 00:09:00,"flood",NA,"GEL",NA,NA,NA
"4166","1755","RC","ISCO","3.0","TOC",1,11.88,"mg/L","2.0",2021-07-23,2021-07-24,1900-01-01 00:09:00,"flood",NA,"GEL",NA,NA,NA
"4167","1756","RC","ISCO","4.0","TOC",1,21.91,"mg/L","1.0",2021-07-23,2021-07-24,1900-01-01 00:24:00,"flood",NA,"GEL",NA,NA,NA
"4168","1756","RC","ISCO","4.0","TOC",1,20.8,"mg/L","2.0",2021-07-23,2021-07-24,1900-01-01 00:24:00,"flood",NA,"GEL",NA,NA,NA
"4169","1757","RC","ISCO","5.0","TOC",1,23.97,"mg/L","1.0",2021-07-23,2021-07-24,1900-01-01 00:39:00,"flood",NA,"GEL",NA,NA,NA
"4170","1758","RC","ISCO","7.0","TOC",1,9.581,"mg/L","1.0",2021-07-23,2021-07-24,1899-12-31 03:09:00,"flood",NA,"GEL",NA,NA,NA
"4171","1758","RC","ISCO","7.0","TOC",1,11.89,"mg/L","2.0",2021-07-23,2021-07-24,1899-12-31 03:09:00,"flood",NA,"GEL",NA,NA,NA
"4172","1759","RC","ISCO","8.0","TOC",1,13.64,"mg/L","1.0",2021-07-23,2021-07-24,1899-12-31 03:24:00,"flood",NA,"GEL",NA,NA,NA
"4173","1760","RC","ISCO","9.0","TOC",1,13.3,"mg/L","1.0",2021-07-23,2021-07-24,1899-12-31 03:39:00,"flood",NA,"GEL",NA,NA,NA
"4174","1786","RC","ISCO","2.0","TOC",1,13.62,"mg/L","1.0",2021-08-13,2021-08-14,1899-12-31 22:31:00,"flood",NA,"GEL",NA,NA,NA
"4175","1931","MW","GRAB",NA,"TOC",1,22.04,"mg/L","1.0",2022-07-28,2022-07-28,1899-12-31 15:12:00,"flood",NA,"GEL",NA,NA,NA
"4176","1931","MW","GRAB",NA,"TOC",1,22.42,"mg/L","2.0",2022-07-28,2022-07-28,1899-12-31 15:12:00,"flood",NA,"GEL",NA,NA,NA
"4177","1932","SS","GRAB",NA,"TOC",1,24.36,"mg/L","1.0",2022-07-28,2022-07-28,1899-12-31 14:45:00,"flood",NA,"GEL",NA,NA,NA
"4178","1932","SS","GRAB",NA,"TOC",1,25.17,"mg/L","2.0",2022-07-28,2022-07-28,1899-12-31 14:45:00,"flood",NA,"GEL",NA,NA,NA
"4179","1","RC","ISCO","1.0","ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 01:59:00,"flood","defrosted and refrozen","UAF",NA,NA,"y"
"4180","1","RC","ISCO","1.0","ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 01:59:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"4181","9","RC","ISCO","9.0","ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 03:59:00,"flood","defrosted and refrozen","UAF",NA,NA,"y"
"4182","9","RC","ISCO","9.0","ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 03:59:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"4183","18","RC","ISCO","18.0","ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 10:14:00,"flood","defrosted and refrozen","UAF",NA,NA,"y"
"4184","18","RC","ISCO","18.0","ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 10:14:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"4185","19","CC","ISCO","2.0","ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 02:48:00,"flood","defrosted and refrozen","UAF",NA,NA,"y"
"4186","19","CC","ISCO","2.0","ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 02:48:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"4187","25","CC","ISCO","8.0","ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 04:18:00,"flood","defrosted and refrozen","UAF",NA,NA,"y"
"4188","25","CC","ISCO","8.0","ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 04:18:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"4189","33","CC","ISCO","16.0","ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 08:48:00,"flood","defrosted and refrozen","UAF",NA,NA,"y"
"4190","33","CC","ISCO","16.0","ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 08:48:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"4191","35","MW","GRAB",NA,"ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 11:26:00,"flood","defrosted and refrozen","UAF",NA,NA,"y"
"4192","35","MW","GRAB",NA,"ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 11:26:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"4193","37","RV","GRAB",NA,"ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 08:59:00,"flood","defrosted and refrozen","UAF",NA,NA,"y"
"4194","37","RV","GRAB",NA,"ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 08:59:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"4195","38","RC","GRAB",NA,"ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 07:38:00,"flood","defrosted and refrozen","UAF",NA,NA,"y"
"4196","38","RC","GRAB",NA,"ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 07:38:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"4197","39","CC","GRAB",NA,"ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 10:20:00,"flood","defrosted and refrozen","UAF",NA,NA,"y"
"4198","39","CC","GRAB",NA,"ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 10:20:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"4199","40","CC","ISCO","5.0","ions",1,NA,NA,"1.0",2021-08-18,2021-08-18,1899-12-31 15:07:00,"flood","defrosted and refrozen","UAF",NA,NA,"y"
"4200","40","CC","ISCO","5.0","ions",1,NA,NA,"2.0",2021-08-18,2021-08-18,1899-12-31 15:07:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
