"SampleID","DateTime","Site","Type","Bottle_number","Event_Date","Stage","DOC_mgL","SRP_ugL","TC_mgL","TDP_mgL","TN_mgL","ions_uM","TOC_mgL","N_DOC_mgL","N_NH4_mgNL","N_SRP_ugL","N_TC_mgL","N_TDP_mgL","N_TN_mgL","N_ions_uM","N_Chloride_mgL","N_NO3_mgNL","N_TOC_mgL","NH4N_color_mgL","Cl_color_mgL","NO3N_color_mgL"
"461",2021-08-18 22:21:00,"RC","ISCO","17.0",2021-08-18,"flood",106.035,NA,NA,NA,1.5355,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"461",2021-12-29 08:31:00,"SS","ISCO","15.0",2021-12-29,"flood",7.7855,112.8,NA,NA,1.0029,NA,7.8855,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"462",2021-07-23 00:09:00,"RC","ISCO","3.0",2021-07-23,"flood",200.1,NA,NA,NA,1.123,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"462",2021-12-29 09:31:00,"SS","ISCO","16.0",2021-12-29,"flood",7.476,95.9,NA,NA,1.12525,NA,7.553,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"463",2021-07-23 00:24:00,"RC","ISCO","4.0",2021-07-23,"flood",33.115,NA,NA,NA,1.518,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"463",2021-12-29 10:31:00,"SS","ISCO","17.0",2021-12-29,"flood",7.9825,75.2,NA,NA,0.7624,NA,7.282,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"464",2021-07-23 00:54:00,"RC","ISCO","6.0",2021-07-23,"flood",21.17,NA,NA,NA,1.53,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"464",2021-12-29 11:31:00,"SS","ISCO","18.0",2021-12-29,"flood",7.6335,68.9,NA,NA,0.9324,NA,7.2555,2,2,2,NA,NA,2,NA,NA,NA,2,0.012105,NA,NA
"465",2021-07-23 03:24:00,"RC","ISCO","8.0",2021-07-23,"flood",10.795,NA,NA,NA,1.3165,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"465",2021-12-29 12:31:00,"SS","ISCO","19.0",2021-12-29,"flood",7.363,82.7,NA,NA,1.1145,NA,6.9815,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"466",2021-07-23 03:39:00,"RC","ISCO","9.0",2021-07-23,"flood",11.21,NA,NA,NA,1.0125,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"466",2021-12-29 13:31:00,"SS","ISCO","20.0",2021-12-29,"flood",7.3785,NA,NA,NA,0.7868,NA,7.029,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"467",2021-07-23 03:54:00,"RC","ISCO","10.0",2021-07-23,"flood",12.37,NA,NA,NA,1.4125,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"467",2021-12-29 03:08:00,"CC","ISCO","1.0",2021-12-29,"flood",8.155,NA,NA,NA,1.3015,NA,8.0705,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"468",2021-07-23 04:09:00,"RC","ISCO","11.0",2021-07-23,"flood",11.525,NA,NA,NA,1.5535,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"468",2021-12-29 03:23:00,"CC","ISCO","2.0",2021-12-29,"flood",5.701,96.25,NA,NA,1.199,NA,6.233,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"469",2021-07-24 08:09:00,"RC","ISCO","12.0",2021-07-23,"flood",10.75,NA,NA,NA,0.5062,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"469",2021-12-29 03:38:00,"CC","ISCO","3.0",2021-12-29,"flood",5.7355,102,NA,NA,1.206,NA,5.989,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"470",2021-07-26 02:20:00,"CC","ISCO","20.0",2021-07-25,"flood",10.119,NA,NA,NA,6.154,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"470",2021-12-29 03:53:00,"CC","ISCO","4.0",2021-12-29,"flood",5.625,62.7,NA,NA,1.2275,NA,5.7915,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"471",2021-07-26 03:20:00,"CC","ISCO","21.0",2021-07-25,"flood",9.1955,NA,NA,NA,6.109,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"471",2021-12-29 04:08:00,"CC","ISCO","5.0",2021-12-29,"flood",5.662,106.2,NA,NA,1.588,NA,5.718,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"472",2021-07-26 04:20:00,"CC","ISCO","22.0",2021-07-25,"flood",9.764,NA,NA,NA,5.9635,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"472",2021-12-29 04:23:00,"CC","ISCO","6.0",2021-12-29,"flood",5.7755,73.1,NA,NA,1.4335,NA,5.7965,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"473",2021-08-16 23:13:00,"CC","ISCO","4.0",2021-08-16,"flood",NA,NA,NA,NA,1.687,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"473",2021-08-17 23:13:00,"CC","ISCO","4.0",2021-08-16,"flood",9.605,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",2021-12-29 04:38:00,"CC","ISCO","7.0",2021-12-29,"flood",5.609,82.65,NA,NA,1.2075,NA,5.7505,2,2,2,NA,NA,2,NA,NA,NA,2,0.01126,NA,NA
"474",2021-08-16 23:28:00,"CC","ISCO","5.0",2021-08-16,"flood",NA,NA,NA,NA,1.581,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"474",2021-08-17 23:28:00,"CC","ISCO","5.0",2021-08-16,"flood",9.43,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",2021-12-29 04:53:00,"CC","ISCO","8.0",2021-12-29,"flood",5.5715,108.05,NA,NA,1.1815,NA,5.5065,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"475",2021-12-29 05:08:00,"CC","ISCO","9.0",2021-12-29,"flood",5.4205,25.55,NA,NA,1.061,NA,5.455,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"476",2021-12-29 05:23:00,"CC","ISCO","10.0",2021-12-29,"flood",5.529,60.6,NA,NA,1.0687,NA,5.5015,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"477",2021-12-29 05:38:00,"CC","ISCO","11.0",2021-12-29,"flood",5.3365,40.6,NA,NA,0.99095,NA,5.4155,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"478",2021-12-29 05:53:00,"CC","ISCO","12.0",2021-12-29,"flood",5.564,47.4,NA,NA,1.458,NA,5.4345,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"479",2021-12-29 06:23:00,"CC","ISCO","13.0",2021-12-29,"flood",5.671,96.05,NA,NA,2.271,NA,5.4205,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"480",2021-12-29 07:23:00,"CC","ISCO","14.0",2021-12-29,"flood",5.8915,51.6,NA,NA,2.106,NA,5.6845,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"481",2021-12-29 08:23:00,"CC","ISCO","15.0",2021-12-29,"flood",5.3935,56.65,NA,NA,2.1835,NA,5.9315,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"482",2021-12-29 09:23:00,"CC","ISCO","16.0",2021-12-29,"flood",5.836,68.3,NA,NA,1.703,NA,5.7685,2,2,2,NA,NA,2,NA,NA,NA,2,0.01175,NA,NA
"483",2021-12-29 10:23:00,"CC","ISCO","17.0",2021-12-29,"flood",5.9415,67.25,NA,NA,1.9275,NA,5.882,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"484",2021-12-29 11:23:00,"CC","ISCO","18.0",2021-12-29,"flood",6.0225,79.95,NA,NA,1.9495,NA,6.103,2,2,2,NA,NA,2,NA,NA,NA,2,0.02055,NA,NA
"485",2021-12-29 12:23:00,"CC","ISCO","19.0",2021-12-29,"flood",5.5745,64.9,NA,NA,1.7955,NA,5.7115,2,2,2,NA,NA,2,NA,NA,NA,2,0.01515,NA,NA
"486",2021-12-29 13:23:00,"CC","ISCO","20.0",2021-12-29,"flood",5.8315,NA,NA,NA,1.676,NA,5.8405,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"487",2022-01-01 00:16:00,"CC","ISCO","1.0",2022-01-01,"flood",15.69,NA,NA,NA,1.318,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"488",2022-01-01 00:31:00,"CC","ISCO","2.0",2022-01-01,"flood",6.866,69,NA,NA,1.565,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.003,NA,NA
"489",2022-01-01 00:46:00,"CC","ISCO","3.0",2022-01-01,"flood",6.663,72.1,NA,NA,1.335,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.003,NA,NA
"49",2021-08-19 04:07:00,"CC","ISCO","24.0",2021-08-18,"flood",6.7445,230.5,26.735,0.131,1.649,1,NA,2,2,2,2,2,2,4,NA,NA,NA,0.03295,NA,NA
"490",2022-01-01 09:01:00,"CC","ISCO","18.0",2022-01-01,"flood",8.335,NA,NA,NA,1.373,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"491",2022-01-01 10:01:00,"CC","ISCO","19.0",2022-01-01,"flood",7.866,103,NA,NA,1.503,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.0377,NA,NA
"492",2022-01-01 11:01:00,"CC","ISCO","20.0",2022-01-01,"flood",7.927,69.1,NA,NA,1.478,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.0326,NA,NA
"493",2022-01-01 12:01:00,"CC","ISCO","21.0",2022-01-01,"flood",7.752,NA,NA,NA,1.35,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"494",2022-01-01 12:36:00,"CC","GRAB",NA,2022-01-01,"flood",6.3905,81.3,NA,NA,1.5235,NA,6.712,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"495",2022-01-01 00:16:00,"RC","ISCO","1.0",2022-01-01,"flood",12.235,NA,NA,NA,1.731,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"495",2022-01-01 19:41:00,"RC","ISCO","1.0",2021-12-31,"flood",NA,NA,NA,NA,NA,NA,13.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"496",2021-12-31 21:41:00,"RC","ISCO","2.0",2021-12-31,"flood",NA,109.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"496",2022-01-01 21:41:00,"RC","ISCO","2.0",2021-12-31,"flood",8.172,NA,NA,NA,1.473,NA,8.922,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"497",2021-12-31 21:56:00,"RC","ISCO","3.0",2021-12-31,"flood",NA,107.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"497",2022-01-01 21:56:00,"RC","ISCO","3.0",2021-12-31,"flood",7.2435,NA,NA,NA,1.4715,NA,7.8115,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"498",2021-12-31 22:11:00,"RC","ISCO","4.0",2021-12-31,"flood",NA,120.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"498",2022-01-01 22:11:00,"RC","ISCO","4.0",2021-12-31,"flood",7.5375,NA,NA,NA,1.5505,NA,8.049,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"499",2021-12-31 22:26:00,"RC","ISCO","5.0",2021-12-31,"flood",NA,103,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"499",2022-01-01 22:26:00,"RC","ISCO","5.0",2021-12-31,"flood",8.066,NA,NA,NA,1.4885,NA,8.7115,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"5",2021-09-01 02:59:00,"RC","ISCO","5.0",2021-09-01,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2021-08-14 18:47:00,"IS","ISCO","3.0",2021-08-14,"flood",6.1715,202,NA,0.141,0.647,1,NA,2,2,2,2,2,2,4,NA,NA,NA,0.0874,NA,NA
"500",2021-12-31 22:41:00,"RC","ISCO","6.0",2021-12-31,"flood",NA,99.7,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"500",2022-01-01 22:41:00,"RC","ISCO","6.0",2021-12-31,"flood",8.9015,NA,NA,NA,1.541,NA,9.443,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"501",2021-12-31 22:56:00,"RC","ISCO","7.0",2021-12-31,"flood",NA,160,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"501",2022-01-01 22:56:00,"RC","ISCO","7.0",2021-12-31,"flood",9.2805,NA,NA,NA,1.6565,NA,9.5405,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"502",2021-12-31 23:11:00,"RC","ISCO","8.0",2021-12-31,"flood",NA,141.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"502",2022-01-01 23:11:00,"RC","ISCO","8.0",2021-12-31,"flood",9.024,NA,NA,NA,1.7225,NA,8.951,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"503",2021-12-31 23:26:00,"RC","ISCO","9.0",2021-12-31,"flood",NA,119,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"503",2022-01-01 23:26:00,"RC","ISCO","9.0",2021-12-31,"flood",8.8425,NA,NA,NA,1.6235,NA,8.588,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"504",2021-12-31 23:41:00,"RC","ISCO","10.0",2021-12-31,"flood",NA,121,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"504",2022-01-01 23:41:00,"RC","ISCO","10.0",2021-12-31,"flood",8.0845,NA,NA,NA,1.5225,NA,8.6405,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"505",2021-12-31 23:56:00,"RC","ISCO","11.0",2021-12-31,"flood",NA,121.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"505",2022-01-01 23:56:00,"RC","ISCO","11.0",2021-12-31,"flood",8.114,NA,NA,NA,1.2945,NA,8.744,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"506",2021-12-31 00:11:00,"RC","ISCO","12.0",2021-12-31,"flood",NA,123,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.0284,NA,NA
"506",2022-01-01 00:11:00,"RC","ISCO","12.0",2022-01-01,"flood",8.4415,NA,NA,NA,1.551,NA,9.979,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"507",2022-01-01 01:11:00,"RC","ISCO","13.0",2022-01-01,"flood",8.879,NA,NA,NA,1.2635,NA,12.35,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"507",2022-01-01 01:11:00,"RC","ISCO","13.0",2021-12-31,"flood",NA,86.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"508",2022-01-01 02:11:00,"RC","ISCO","14.0",2022-01-01,"flood",8.807,NA,NA,NA,1.118,NA,10.1735,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"508",2022-01-01 02:11:00,"RC","ISCO","14.0",2021-12-31,"flood",NA,129,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"509",2022-01-01 03:11:00,"RC","ISCO","15.0",2021-12-31,"flood",NA,86.95,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"509",2022-01-01 03:11:00,"RC","ISCO","15.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,10.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"509",2022-01-01 06:01:00,"RC","ISCO","15.0",2022-01-01,"flood",9.55,NA,NA,NA,1.222,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"51",2021-08-14 19:02:00,"IS","ISCO","4.0",2021-08-14,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",2022-01-01 04:11:00,"RC","ISCO","16.0",2021-12-31,"flood",NA,69.8,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"510",2022-01-01 04:11:00,"RC","ISCO","16.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,9.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"510",2022-01-01 07:01:00,"RC","ISCO","16.0",2022-01-01,"flood",9.46,NA,NA,NA,1.2955,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"511",2022-01-01 05:11:00,"RC","ISCO","17.0",2021-12-31,"flood",NA,93.7,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"511",2022-01-01 05:11:00,"RC","ISCO","17.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,10.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"511",2022-01-01 08:01:00,"RC","ISCO","17.0",2022-01-01,"flood",9.3905,NA,NA,NA,1.2745,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"512",2022-01-01 06:11:00,"RC","ISCO","18.0",2021-12-31,"flood",NA,62.75,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"512",2022-01-01 06:11:00,"RC","ISCO","18.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,9.8805,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"512",2022-01-01 09:01:00,"RC","ISCO","18.0",2022-01-01,"flood",8.9415,NA,NA,NA,1.605,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"513",2022-01-01 07:11:00,"RC","ISCO","19.0",2021-12-31,"flood",NA,110.3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"513",2022-01-01 07:11:00,"RC","ISCO","19.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,9.2395,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"513",2022-01-01 10:01:00,"RC","ISCO","19.0",2022-01-01,"flood",8.389,NA,NA,NA,1.1955,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"514",2022-01-01 08:11:00,"RC","ISCO","20.0",2021-12-31,"flood",NA,124.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA
"514",2022-01-01 08:11:00,"RC","ISCO","20.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,9.1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"514",2022-01-01 11:01:00,"RC","ISCO","20.0",2022-01-01,"flood",8.6505,NA,NA,NA,1.2595,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"515",2022-01-01 09:11:00,"RC","ISCO","21.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,9.2115,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"515",2022-01-01 12:01:00,"RC","ISCO","21.0",2022-01-01,"flood",8.7295,NA,NA,NA,1.486,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"516",2022-01-01 11:03:00,"RV","GRAB",NA,2022-01-01,"flood",7.522,63.6,NA,NA,0.79095,NA,7.5655,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"517",2022-01-01 00:46:00,"SS","ISCO","1.0",2022-01-01,"flood",6.084,NA,NA,NA,0.9652,NA,6.791,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
"518",2022-01-01 01:00:00,"SS","ISCO","2.0",2022-01-01,"flood",5.5325,68.6,NA,NA,0.9347,NA,6.425,2,2,2,NA,NA,2,NA,NA,NA,2,0.03085,NA,NA
"519",2022-01-01 01:15:00,"SS","ISCO","3.0",2022-01-01,"flood",5.9185,79.3,NA,NA,1.0415,NA,5.7815,2,2,2,NA,NA,2,NA,NA,NA,2,0.02415,NA,NA
"52",2021-08-14 19:16:00,"IS","ISCO","5.0",2021-08-14,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",2022-01-01 01:30:00,"SS","ISCO","4.0",2022-01-01,"flood",6.1845,64.2,NA,NA,1.10015,NA,6.926,2,2,2,NA,NA,2,NA,NA,NA,2,0.01645,NA,NA
"520.5",2022-01-01 01:45:00,"SS","ISCO","5.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,7.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"520.9",2022-01-01 01:45:00,"SS","ISCO","5.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,6.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"521",2022-01-01 01:45:00,"SS","ISCO","5.0",2022-01-01,"flood",6.0885,111.7,NA,NA,1.11875,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.0296,NA,NA
"521.7",2022-01-01 02:00:00,"SS","ISCO","6.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,6.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"522",2022-01-01 02:00:00,"SS","ISCO","6.0",2022-01-01,"flood",6.359,113.3,NA,NA,1.255,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.02585,NA,NA
"522.1",2022-01-01 02:00:00,"SS","ISCO","6.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,7.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"522.5",2022-01-01 02:20:00,"SS","ISCO","7.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,7.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"522.9",2022-01-01 02:20:00,"SS","ISCO","7.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,6.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"523",2022-01-01 02:20:00,"SS","ISCO","7.0",2022-01-01,"flood",6.1725,106.2,NA,NA,1.0535,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.0202,NA,NA
"523.7",2022-01-01 02:56:00,"SS","ISCO","8.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,6.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"524",2022-01-01 02:56:00,"SS","ISCO","8.0",2022-01-01,"flood",6.474,105.8,NA,NA,0.97795,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.01625,NA,NA
"524.1",2022-01-01 02:56:00,"SS","ISCO","8.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,6.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"524.5",2022-01-01 03:40:00,"SS","ISCO","9.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"524.9",2022-01-01 03:40:00,"SS","ISCO","9.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,6.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"525",2022-01-01 03:40:00,"SS","ISCO","9.0",2022-01-01,"flood",6.513,115.9,NA,NA,0.7719,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.0172,NA,NA
"525.7",2022-01-01 06:55:00,"SS","ISCO","10.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,7.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"526",2022-01-01 06:55:00,"SS","ISCO","10.0",2022-01-01,"flood",7.478,94.6,NA,NA,1.019,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.04185,NA,NA
"526.1",2022-01-01 06:55:00,"SS","ISCO","10.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,7.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"526.5",2022-01-01 09:15:00,"SS","ISCO","11.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,8.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"526.9",2022-01-01 09:15:00,"SS","ISCO","11.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,7.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"527",2022-01-01 09:15:00,"SS","ISCO","11.0",2022-01-01,"flood",7.6885,98.1,NA,NA,0.7337,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.0334,NA,NA
"527.7",2022-01-01 09:30:00,"SS","ISCO","12.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,8.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"528",2022-01-01 09:30:00,"SS","ISCO","12.0",2022-01-01,"flood",7.8435,99.6,NA,NA,0.9432,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.0298,NA,NA
"528.1",2022-01-01 09:30:00,"SS","ISCO","12.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,8.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"528.5",2022-01-01 10:02:00,"SS","ISCO","13.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,7.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"528.9",2022-01-01 10:02:00,"SS","ISCO","13.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,7.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"529",2022-01-01 10:02:00,"SS","ISCO","13.0",2022-01-01,"flood",7.6945,78.2,NA,NA,0.87755,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.01855,NA,NA
"529.7",2022-01-01 11:02:00,"SS","ISCO","14.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,7.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
