"","SampleID","DateTime","Site","Analyte","Type","Bottle_number","Event_Date","Stage","N","final_conc"
"1669","528",2022-01-01 09:30:00,"SS","SRP_ugL","ISCO","12.0",2022-01-01,"flood",2,99.6
"1670","528",2022-01-01 09:30:00,"SS","TN_mgL","ISCO","12.0",2022-01-01,"flood",2,0.9432
"1671","528.1",2022-01-01 09:30:00,"SS","TOC_mgL","ISCO","12.0",2022-01-01,"flood",1,8.421
"1672","528.5",2022-01-01 10:02:00,"SS","TOC_mgL","ISCO","13.0",2022-01-01,"flood",1,7.737
"1673","528.9",2022-01-01 10:02:00,"SS","TOC_mgL","ISCO","13.0",2022-01-01,"flood",1,7.751
"1674","529",2022-01-01 10:02:00,"SS","DOC_mgL","ISCO","13.0",2022-01-01,"flood",2,7.6945
"1675","529",2022-01-01 10:02:00,"SS","SRP_ugL","ISCO","13.0",2022-01-01,"flood",2,78.2
"1676","529",2022-01-01 10:02:00,"SS","TN_mgL","ISCO","13.0",2022-01-01,"flood",2,0.87755
"1677","529.7",2022-01-01 11:02:00,"SS","TOC_mgL","ISCO","14.0",2022-01-01,"flood",1,7.737
"1678","53",2021-08-14 19:31:00,"IS","TC_mgL","ISCO","6.0",2021-08-14,"flood",2,NA
"1679","530",2022-01-01 11:02:00,"SS","DOC_mgL","ISCO","14.0",2022-01-01,"flood",2,7.268
"1680","530",2022-01-01 11:02:00,"SS","SRP_ugL","ISCO","14.0",2022-01-01,"flood",2,105
"1681","530",2022-01-01 11:02:00,"SS","TN_mgL","ISCO","14.0",2022-01-01,"flood",2,0.86895
"1682","530.1",2022-01-01 11:02:00,"SS","TOC_mgL","ISCO","14.0",2022-01-01,"flood",1,7.854
"1683","530.5",2022-01-01 12:02:00,"SS","TOC_mgL","ISCO","15.0",2022-01-01,"flood",1,7.54
"1684","531",2022-01-01 12:02:00,"SS","DOC_mgL","ISCO","15.0",2022-01-01,"flood",2,7.501
"1685","531",2022-01-01 12:02:00,"SS","TN_mgL","ISCO","15.0",2022-01-01,"flood",2,0.89515
"1686","531",2022-01-01 12:02:00,"SS","TOC_mgL","ISCO","15.0",2022-01-01,"flood",1,7.567
"1687","54",2021-08-14 19:46:00,"IS","TC_mgL","ISCO","7.0",2021-08-14,"flood",2,NA
"1688","55",2021-08-14 20:01:00,"IS","TC_mgL","ISCO","8.0",2021-08-14,"flood",2,NA
"1689","56",2021-08-14 20:16:00,"IS","TC_mgL","ISCO","9.0",2021-08-14,"flood",2,NA
"1690","57",2021-08-14 20:31:00,"IS","DOC_mgL","ISCO","10.0",2021-08-14,"flood",2,6.1715
"1691","57",2021-08-14 20:31:00,"IS","SRP_ugL","ISCO","10.0",2021-08-14,"flood",2,223
"1692","57",2021-08-14 20:31:00,"IS","TC_mgL","ISCO","10.0",2021-08-14,"flood",2,NA
"1693","57",2021-08-14 20:31:00,"IS","TDP_mgL","ISCO","10.0",2021-08-14,"flood",2,0.105
"1694","57",2021-08-14 20:31:00,"IS","TN_mgL","ISCO","10.0",2021-08-14,"flood",2,1.095
"1695","57",2021-08-14 20:31:00,"IS","ions_uM","ISCO","10.0",2021-08-14,"flood",4,1
"1696","58",2021-08-14 20:46:00,"IS","TC_mgL","ISCO","11.0",2021-08-14,"flood",2,NA
"1697","59",2021-08-14 21:01:00,"IS","TC_mgL","ISCO","12.0",2021-08-14,"flood",2,NA
"1698","6",2021-09-01 03:14:00,"RC","TC_mgL","ISCO","6.0",2021-09-01,"flood",2,18.13
"1699","60",2021-08-14 21:46:00,"IS","TC_mgL","ISCO","13.0",2021-08-14,"flood",2,NA
"1700","61",2021-08-14 22:46:00,"IS","TC_mgL","ISCO","14.0",2021-08-14,"flood",2,NA
"1701","62",2021-08-14 23:46:00,"IS","TC_mgL","ISCO","15.0",2021-08-14,"flood",2,NA
"1702","63",2021-08-15 04:46:00,"IS","TC_mgL","ISCO","20.0",2021-08-14,"flood",2,NA
"1703","64",2021-08-15 05:46:00,"IS","TC_mgL","ISCO","21.0",2021-08-14,"flood",2,NA
"1704","65",2021-08-15 07:46:00,"IS","DOC_mgL","ISCO","23.0",2021-08-14,"flood",2,6.2185
"1705","65",2021-08-15 07:46:00,"IS","SRP_ugL","ISCO","23.0",2021-08-14,"flood",2,170
"1706","65",2021-08-15 07:46:00,"IS","TC_mgL","ISCO","23.0",2021-08-14,"flood",2,NA
"1707","65",2021-08-15 07:46:00,"IS","TDP_mgL","ISCO","23.0",2021-08-14,"flood",2,0.212
"1708","65",2021-08-15 07:46:00,"IS","TN_mgL","ISCO","23.0",2021-08-14,"flood",1,12.18126
"1709","65",2021-08-15 07:46:00,"IS","ions_uM","ISCO","23.0",2021-08-14,"flood",4,1
"1710","66",2021-08-19 08:45:00,"IS","DOC_mgL","GRAB",NA,2021-08-18,"flood",2,6.531
"1711","66",2021-08-19 08:45:00,"IS","SRP_ugL","GRAB",NA,2021-08-18,"flood",2,174.5
"1712","66",2021-08-19 08:45:00,"IS","TC_mgL","GRAB",NA,2021-08-18,"flood",2,43.18
"1713","66",2021-08-19 08:45:00,"IS","TDP_mgL","GRAB",NA,2021-08-18,"flood",1,0.146
"1714","66",2021-08-19 08:45:00,"IS","TN_mgL","GRAB",NA,2021-08-18,"flood",1,2.368
"1715","66",2021-08-19 08:45:00,"IS","ions_uM","GRAB",NA,2021-08-18,"flood",4,1
"1716","68",2021-08-19 12:44:00,"MW","DOC_mgL","GRAB",NA,2021-08-18,"flood",2,7.065
"1717","68",2021-08-19 12:44:00,"MW","SRP_ugL","GRAB",NA,2021-08-18,"flood",2,202
"1718","68",2021-08-19 12:44:00,"MW","TC_mgL","GRAB",NA,2021-08-18,"flood",2,35.855
"1719","68",2021-08-19 12:44:00,"MW","TDP_mgL","GRAB",NA,2021-08-18,"flood",2,0.142
"1720","68",2021-08-19 12:44:00,"MW","TN_mgL","GRAB",NA,2021-08-18,"flood",2,1.111
"1721","68",2021-08-19 12:44:00,"MW","ions_uM","GRAB",NA,2021-08-18,"flood",4,1
"1722","69",2021-08-18 15:06:00,"RC","DOC_mgL","ISCO","1.0",2021-08-18,"flood",2,6.158
"1723","69",2021-08-18 15:06:00,"RC","SRP_ugL","ISCO","1.0",2021-08-18,"flood",2,315.5
"1724","69",2021-08-18 15:06:00,"RC","TC_mgL","ISCO","1.0",2021-08-18,"flood",2,23.005
"1725","69",2021-08-18 15:06:00,"RC","TDP_mgL","ISCO","1.0",2021-08-18,"flood",2,0.205
"1726","69",2021-08-18 15:06:00,"RC","TN_mgL","ISCO","1.0",2021-08-18,"flood",2,1.126
"1727","69",2021-08-18 15:06:00,"RC","ions_uM","ISCO","1.0",2021-08-18,"flood",4,1
"1728","7",2021-09-01 03:29:00,"RC","TC_mgL","ISCO","7.0",2021-09-01,"flood",2,NA
"1729","700",2021-07-14 16:00:00,"SS","DOC_mgL","GRAB",NA,2021-07-14,"flood",1,20.98
"1730","700",2021-07-14 16:00:00,"SS","TN_mgL","GRAB",NA,2021-07-14,"flood",1,5.243
"1731","701",2021-07-14 16:00:00,"SS","DOC_mgL","GRAB",NA,2021-07-14,"flood",1,19.29
"1732","701",2021-07-14 16:00:00,"SS","TN_mgL","GRAB",NA,2021-07-14,"flood",1,3.768
"1733","702",2021-07-14 08:15:00,"SS","DOC_mgL","GRAB",NA,2021-07-14,"flood",1,16.87
"1734","702",2021-07-14 08:15:00,"SS","TN_mgL","GRAB",NA,2021-07-14,"flood",1,4.836
"1735","703",2021-07-14 08:15:00,"SS","DOC_mgL","GRAB",NA,2021-07-14,"flood",1,14.41
"1736","703",2021-07-14 08:15:00,"SS","TN_mgL","GRAB",NA,2021-07-14,"flood",1,2.58
"1737","704",2021-07-24 09:15:00,"RC","DOC_mgL","GRAB",NA,2021-07-23,"flood",1,7.099
"1738","704",2021-07-24 09:15:00,"RC","TN_mgL","GRAB",NA,2021-07-23,"flood",1,0.004
"1739","705",2021-07-24 09:15:00,"RC","DOC_mgL","GRAB",NA,2021-07-23,"flood",1,6.692
"1740","705",2021-07-24 09:15:00,"RC","TN_mgL","GRAB",NA,2021-07-23,"flood",1,0.6014
"1741","706",2021-07-22 22:10:00,"RC","DOC_mgL","ISCO","1.0",2021-07-22,"flood",1,23.24
"1742","706",2021-07-22 22:10:00,"RC","TN_mgL","ISCO","1.0",2021-07-22,"flood",2,0.5357
"1743","707",2021-07-22 22:10:00,"RC","DOC_mgL","ISCO","1.0",2021-07-22,"flood",1,31.43
"1744","707",2021-07-22 22:10:00,"RC","TN_mgL","ISCO","1.0",2021-07-22,"flood",2,0.7392
"1745","708",2021-07-22 22:24:00,"RC","DOC_mgL","ISCO","2.0",2021-07-22,"flood",1,12.37
"1746","708",2021-07-22 22:24:00,"RC","TN_mgL","ISCO","2.0",2021-07-22,"flood",2,2.305
"1747","709",2021-07-22 22:24:00,"RC","DOC_mgL","ISCO","2.0",2021-07-22,"flood",1,8.709
"1748","709",2021-07-22 22:24:00,"RC","TN_mgL","ISCO","2.0",2021-07-22,"flood",1,1.601
"1749","710",2021-07-23 00:09:00,"RC","DOC_mgL","ISCO","3.0",2021-07-22,"flood",1,9.331
"1750","710",2021-07-23 00:09:00,"RC","TN_mgL","ISCO","3.0",2021-07-22,"flood",1,NA
"1751","710",2021-07-23 00:09:00,"RC","TN_mgL","ISCO","3.0",2021-07-23,"flood",1,0.8128
"1752","711",2021-07-23 00:39:00,"RC","DOC_mgL","ISCO","5.0",2021-07-22,"flood",1,14.07
"1753","711",2021-07-23 00:39:00,"RC","TN_mgL","ISCO","5.0",2021-07-22,"flood",1,NA
"1754","711",2021-07-23 00:39:00,"RC","TN_mgL","ISCO","5.0",2021-07-23,"flood",1,1.062
"1755","712",2021-07-23 00:39:00,"RC","DOC_mgL","ISCO","5.0",2021-07-22,"flood",1,13.9
"1756","712",2021-07-23 00:39:00,"RC","TN_mgL","ISCO","5.0",2021-07-22,"flood",1,NA
"1757","712",2021-07-23 00:39:00,"RC","TN_mgL","ISCO","5.0",2021-07-23,"flood",1,1.088
"1758","713",2021-07-23 00:54:00,"RC","DOC_mgL","ISCO","6.0",2021-07-22,"flood",1,11.83
"1759","713",2021-07-23 00:54:00,"RC","TN_mgL","ISCO","6.0",2021-07-22,"flood",1,NA
"1760","713",2021-07-23 00:54:00,"RC","TN_mgL","ISCO","6.0",2021-07-23,"flood",1,1.118
"1761","714",2021-07-23 00:54:00,"RC","DOC_mgL","ISCO","7.0",2021-07-22,"flood",1,5.059
"1762","714",2021-07-23 00:54:00,"RC","TN_mgL","ISCO","7.0",2021-07-22,"flood",1,0.7776
"1763","715",2021-07-23 03:09:00,"RC","DOC_mgL","ISCO","7.0",2021-07-22,"flood",1,2.784
"1764","715",2021-07-23 03:09:00,"RC","TN_mgL","ISCO","7.0",2021-07-22,"flood",1,0.004
"1765","716",2021-07-25 15:58:00,"MW","DOC_mgL","ISCO","4.0",2021-07-25,"flood",1,11.02
"1766","716",2021-07-25 15:58:00,"MW","TN_mgL","ISCO","4.0",2021-07-25,"flood",2,0.004
"1767","717",2021-07-25 15:58:00,"MW","DOC_mgL","ISCO","4.0",2021-07-25,"flood",1,11.64
"1768","717",2021-07-25 15:58:00,"MW","TN_mgL","ISCO","4.0",2021-07-25,"flood",2,0.004
"1769","718",2021-07-25 17:13:00,"MW","DOC_mgL","ISCO","9.0",2021-07-25,"flood",1,6.393
"1770","718",2021-07-25 17:13:00,"MW","TN_mgL","ISCO","9.0",2021-07-25,"flood",2,1.122
"1771","719",2021-07-25 17:13:00,"MW","DOC_mgL","ISCO","9.0",2021-07-25,"flood",1,6.69
"1772","719",2021-07-25 17:13:00,"MW","TN_mgL","ISCO","9.0",2021-07-25,"flood",2,1.095
"1773","720",2021-07-26 04:13:00,"MW","DOC_mgL","ISCO","23.0",2021-07-25,"flood",1,5.865
"1774","720",2021-07-26 04:13:00,"MW","TN_mgL","ISCO","23.0",2021-07-25,"flood",1,2.583
"1775","721",2021-08-18 14:37:00,"CC","DOC_mgL","ISCO","3.0",2021-08-18,"flood",1,30.87
"1776","721",2021-08-18 14:37:00,"CC","TN_mgL","ISCO","3.0",2021-08-18,"flood",2,1.215
"1777","722",2021-08-18 14:37:00,"CC","DOC_mgL","ISCO","3.0",2021-08-18,"flood",1,31.27
"1778","722",2021-08-18 14:37:00,"CC","TN_mgL","ISCO","3.0",2021-08-18,"flood",2,1.229
"1779","723",2021-08-18 15:22:00,"CC","DOC_mgL","ISCO","6.0",2021-08-18,"flood",1,15.93
"1780","723",2021-08-18 15:22:00,"CC","TN_mgL","ISCO","6.0",2021-08-18,"flood",2,0.8508
"1781","724",2021-08-18 15:22:00,"CC","DOC_mgL","ISCO","6.0",2021-08-18,"flood",1,13.31
"1782","724",2021-08-18 15:22:00,"CC","TN_mgL","ISCO","6.0",2021-08-18,"flood",1,0.9403
"1783","725",2021-08-18 15:37:00,"CC","DOC_mgL","ISCO","7.0",2021-08-18,"flood",1,4.847
"1784","725",2021-08-18 15:37:00,"CC","TN_mgL","ISCO","7.0",2021-08-18,"flood",1,0.004
"1785","726",2021-08-18 15:37:00,"CC","DOC_mgL","ISCO","7.0",2021-08-18,"flood",1,4.107
"1786","726",2021-08-18 15:37:00,"CC","TN_mgL","ISCO","7.0",2021-08-18,"flood",1,1.029
"1787","727",2021-08-18 15:52:00,"CC","DOC_mgL","ISCO","8.0",2021-08-18,"flood",1,6.159
"1788","727",2021-08-18 15:52:00,"CC","TN_mgL","ISCO","8.0",2021-08-18,"flood",1,1.497
"1789","728",2021-08-18 15:52:00,"CC","DOC_mgL","ISCO","8.0",2021-08-18,"flood",1,6.134
"1790","728",2021-08-18 15:52:00,"CC","TN_mgL","ISCO","8.0",2021-08-18,"flood",1,1.526
"1791","729",2021-08-18 16:07:00,"CC","DOC_mgL","ISCO","9.0",2021-08-18,"flood",1,4.148
"1792","729",2021-08-18 16:07:00,"CC","TN_mgL","ISCO","9.0",2021-08-18,"flood",1,1.055
"1793","730",2021-08-18 16:07:00,"CC","DOC_mgL","ISCO","9.0",2021-08-18,"flood",1,4.18
"1794","730",2021-08-18 16:07:00,"CC","TN_mgL","ISCO","9.0",2021-08-18,"flood",1,0.9695
"1795","731",2021-08-19 00:07:00,"CC","DOC_mgL","ISCO","20.0",2021-08-18,"flood",1,8.235
"1796","731",2021-08-19 00:07:00,"CC","TN_mgL","ISCO","20.0",2021-08-18,"flood",2,1.881
"1797","732",2021-08-19 00:07:00,"CC","DOC_mgL","ISCO","20.0",2021-08-18,"flood",1,7.83
"1798","732",2021-08-19 00:07:00,"CC","TN_mgL","ISCO","20.0",2021-08-18,"flood",2,1.851
"1799","733",2021-08-19 01:07:00,"CC","DOC_mgL","ISCO","21.0",2021-08-18,"flood",1,3.815
"1800","733",2021-08-19 01:07:00,"CC","TN_mgL","ISCO","21.0",2021-08-18,"flood",1,0.6451
"1801","734",2021-08-19 01:07:00,"CC","DOC_mgL","ISCO","21.0",2021-08-18,"flood",1,1.986
"1802","734",2021-08-19 01:07:00,"CC","TN_mgL","ISCO","21.0",2021-08-18,"flood",1,1.104
"1803","735",2021-08-19 02:07:00,"CC","DOC_mgL","ISCO","22.0",2021-08-18,"flood",1,4.905
"1804","735",2021-08-19 02:07:00,"CC","TN_mgL","ISCO","22.0",2021-08-18,"flood",1,1.805
"1805","736",2021-08-19 02:07:00,"CC","DOC_mgL","ISCO","22.0",2021-08-18,"flood",1,2.103
"1806","736",2021-08-19 02:07:00,"CC","TN_mgL","ISCO","22.0",2021-08-18,"flood",1,0.6404
"1807","737",2021-08-19 03:07:00,"CC","DOC_mgL","ISCO","23.0",2021-08-18,"flood",1,6.838
"1808","737",2021-08-19 03:07:00,"CC","TN_mgL","ISCO","23.0",2021-08-18,"flood",2,1.832
"1809","738",2021-08-19 03:07:00,"CC","DOC_mgL","ISCO","23.0",2021-08-18,"flood",1,6.465
"1810","738",2021-08-19 03:07:00,"CC","TN_mgL","ISCO","23.0",2021-08-18,"flood",2,1.775
"1811","739",2021-08-18 15:21:00,"RC","DOC_mgL","ISCO","2.0",2021-08-18,"flood",1,3.617
"1812","739",2021-08-18 15:21:00,"RC","TN_mgL","ISCO","2.0",2021-08-18,"flood",1,0.7176
"1813","740",2021-08-18 15:21:00,"RC","DOC_mgL","ISCO","2.0",2021-08-18,"flood",1,4.192
"1814","740",2021-08-18 15:21:00,"RC","TN_mgL","ISCO","2.0",2021-08-18,"flood",1,0.6745
"1815","741",2021-08-18 15:36:00,"RC","DOC_mgL","ISCO","3.0",2021-08-18,"flood",1,9.72
"1816","741",2021-08-18 15:36:00,"RC","TN_mgL","ISCO","3.0",2021-08-18,"flood",1,1.84
"1817","742",2021-08-18 15:36:00,"RC","DOC_mgL","ISCO","3.0",2021-08-18,"flood",1,9.794
"1818","742",2021-08-18 15:36:00,"RC","TN_mgL","ISCO","3.0",2021-08-18,"flood",2,1.383
"1819","743",2021-08-18 15:51:00,"RC","DOC_mgL","ISCO","4.0",2021-08-18,"flood",1,5.827
"1820","743",2021-08-18 15:51:00,"RC","TN_mgL","ISCO","4.0",2021-08-18,"flood",1,0.9505
"1821","744",2021-08-18 15:51:00,"RC","DOC_mgL","ISCO","4.0",2021-08-18,"flood",1,4.409
"1822","744",2021-08-18 15:51:00,"RC","TN_mgL","ISCO","4.0",2021-08-18,"flood",1,1.045
"1823","745",2021-08-18 16:06:00,"RC","DOC_mgL","ISCO","5.0",2021-08-18,"flood",1,6.486
"1824","745",2021-08-18 16:06:00,"RC","TN_mgL","ISCO","5.0",2021-08-18,"flood",1,1.239
"1825","746",2021-08-18 16:06:00,"RC","DOC_mgL","ISCO","5.0",2021-08-18,"flood",1,5.56
"1826","746",2021-08-18 16:06:00,"RC","TN_mgL","ISCO","5.0",2021-08-18,"flood",1,1.37
"1827","747",2021-08-18 16:21:00,"RC","DOC_mgL","ISCO","6.0",2021-08-18,"flood",1,3.929
"1828","747",2021-08-18 16:21:00,"RC","TN_mgL","ISCO","6.0",2021-08-18,"flood",1,0.9307
"1829","748",2021-08-18 16:21:00,"RC","DOC_mgL","ISCO","6.0",2021-08-18,"flood",1,4.853
"1830","748",2021-08-18 16:21:00,"RC","TN_mgL","ISCO","6.0",2021-08-18,"flood",1,1.106
"1831","749",2021-08-18 16:36:00,"RC","DOC_mgL","ISCO","7.0",2021-08-18,"flood",1,6.799
"1832","749",2021-08-18 16:36:00,"RC","TN_mgL","ISCO","7.0",2021-08-18,"flood",1,1.178
"1833","750",2021-08-18 16:36:00,"RC","DOC_mgL","ISCO","7.0",2021-08-18,"flood",1,4.582
"1834","750",2021-08-18 16:36:00,"RC","TN_mgL","ISCO","7.0",2021-08-18,"flood",1,0.7881
"1835","751",2021-08-18 16:51:00,"RC","DOC_mgL","ISCO","8.0",2021-08-18,"flood",1,4.799
"1836","751",2021-08-18 16:51:00,"RC","TN_mgL","ISCO","8.0",2021-08-18,"flood",1,0.95
"1837","752",2021-08-18 16:51:00,"RC","DOC_mgL","ISCO","8.0",2021-08-18,"flood",1,4.624
"1838","752",2021-08-18 16:51:00,"RC","TN_mgL","ISCO","8.0",2021-08-18,"flood",1,0.8926
"1839","753",2021-08-18 18:21:00,"RC","DOC_mgL","ISCO","13.0",2021-08-18,"flood",1,8.388
"1840","753",2021-08-18 18:21:00,"RC","TN_mgL","ISCO","13.0",2021-08-18,"flood",1,1.12
"1841","754",2021-08-18 18:21:00,"RC","DOC_mgL","ISCO","13.0",2021-08-18,"flood",1,6.923
"1842","754",2021-08-18 18:21:00,"RC","TN_mgL","ISCO","13.0",2021-08-18,"flood",1,0.7488
"1843","755",2021-08-18 19:21:00,"RC","DOC_mgL","ISCO","14.0",2021-08-18,"flood",1,8.056
"1844","755",2021-08-18 19:21:00,"RC","TN_mgL","ISCO","14.0",2021-08-18,"flood",1,1.095
"1845","756",2021-08-18 19:21:00,"RC","DOC_mgL","ISCO","14.0",2021-08-18,"flood",1,9.159
"1846","756",2021-08-18 19:21:00,"RC","TN_mgL","ISCO","14.0",2021-08-18,"flood",2,1.129
"1847","757",2021-08-18 20:21:00,"RC","DOC_mgL","ISCO","15.0",2021-08-18,"flood",1,9.55
"1848","757",2021-08-18 20:21:00,"RC","TN_mgL","ISCO","15.0",2021-08-18,"flood",2,1.345
"1849","758",2021-08-18 20:21:00,"RC","DOC_mgL","ISCO","15.0",2021-08-18,"flood",1,8.587
"1850","758",2021-08-18 20:21:00,"RC","TN_mgL","ISCO","15.0",2021-08-18,"flood",2,1.307
"1851","759",2021-08-18 21:21:00,"RC","DOC_mgL","ISCO","16.0",2021-08-18,"flood",1,7.94
"1852","759",2021-08-18 21:21:00,"RC","TN_mgL","ISCO","16.0",2021-08-18,"flood",2,1.436
"1853","760",2021-08-18 21:21:00,"RC","DOC_mgL","ISCO","16.0",2021-08-18,"flood",1,9.798
"1854","760",2021-08-18 21:21:00,"RC","TN_mgL","ISCO","16.0",2021-08-18,"flood",2,1.623
"1855","761",2021-08-18 12:20:00,"SS","DOC_mgL","ISCO","3.0",2021-08-18,"flood",1,7.72
"1856","761",2021-08-18 12:20:00,"SS","TN_mgL","ISCO","3.0",2021-08-18,"flood",2,1.075
"1857","762",2021-08-18 12:20:00,"SS","DOC_mgL","ISCO","3.0",2021-08-18,"flood",1,8.034
"1858","762",2021-08-18 12:20:00,"SS","TN_mgL","ISCO","3.0",2021-08-18,"flood",2,1.193
"1859","763",2021-08-18 12:35:00,"SS","DOC_mgL","ISCO","4.0",2021-08-18,"flood",1,6.328
"1860","763",2021-08-18 12:35:00,"SS","TN_mgL","ISCO","4.0",2021-08-18,"flood",2,1.224
"1861","764",2021-08-18 12:35:00,"SS","DOC_mgL","ISCO","4.0",2021-08-18,"flood",1,7.714
"1862","764",2021-08-18 12:35:00,"SS","TN_mgL","ISCO","4.0",2021-08-18,"flood",1,1.535
"1863","765",2021-08-18 12:50:00,"SS","DOC_mgL","ISCO","5.0",2021-08-18,"flood",1,10.51
"1864","765",2021-08-18 12:50:00,"SS","TN_mgL","ISCO","5.0",2021-08-18,"flood",2,1.857
"1865","766",2021-08-18 12:50:00,"SS","DOC_mgL","ISCO","5.0",2021-08-18,"flood",1,10.03
"1866","766",2021-08-18 12:50:00,"SS","TN_mgL","ISCO","5.0",2021-08-18,"flood",2,1.723
"1867","767",2021-08-18 13:05:00,"SS","DOC_mgL","ISCO","6.0",2021-08-18,"flood",1,9.927
"1868","767",2021-08-18 13:05:00,"SS","TN_mgL","ISCO","6.0",2021-08-18,"flood",2,1.569
"1869","768",2021-08-18 13:05:00,"SS","DOC_mgL","ISCO","6.0",2021-08-18,"flood",1,10.82
"1870","768",2021-08-18 13:05:00,"SS","TN_mgL","ISCO","6.0",2021-08-18,"flood",2,1.566
"1871","769",2021-08-14 18:32:00,"IS","DOC_mgL","ISCO","2.0",2021-08-14,"flood",1,8.855
"1872","769",2021-08-14 18:32:00,"IS","TN_mgL","ISCO","2.0",2021-08-14,"flood",2,0.004
"1873","77",2021-08-18 17:06:00,"RC","DOC_mgL","ISCO","9.0",2021-08-18,"flood",2,5.8105
"1874","77",2021-08-18 17:06:00,"RC","SRP_ugL","ISCO","9.0",2021-08-18,"flood",2,344.5
"1875","77",2021-08-18 17:06:00,"RC","TC_mgL","ISCO","9.0",2021-08-18,"flood",2,21.725
"1876","77",2021-08-18 17:06:00,"RC","TDP_mgL","ISCO","9.0",2021-08-18,"flood",2,0.149
"1877","77",2021-08-18 17:06:00,"RC","TN_mgL","ISCO","9.0",2021-08-18,"flood",2,3.025
"1878","77",2021-08-18 17:06:00,"RC","ions_uM","ISCO","9.0",2021-08-18,"flood",4,1
"1879","770",2021-08-14 18:32:00,"IS","DOC_mgL","ISCO","2.0",2021-08-14,"flood",1,8.944
"1880","770",2021-08-14 18:32:00,"IS","TN_mgL","ISCO","2.0",2021-08-14,"flood",2,0.004
"1881","771",2021-08-14 19:02:00,"IS","DOC_mgL","ISCO","4.0",2021-08-14,"flood",1,5
"1882","771",2021-08-14 19:02:00,"IS","TN_mgL","ISCO","4.0",2021-08-14,"flood",2,0.004
"1883","772",2021-08-14 19:02:00,"IS","DOC_mgL","ISCO","4.0",2021-08-14,"flood",1,4.564
"1884","772",2021-08-14 19:02:00,"IS","TN_mgL","ISCO","4.0",2021-08-14,"flood",1,0.5005
"1885","773",2021-08-14 19:16:00,"IS","DOC_mgL","ISCO","5.0",2021-08-14,"flood",1,4.655
"1886","773",2021-08-14 19:16:00,"IS","TN_mgL","ISCO","5.0",2021-08-14,"flood",1,0.004
"1887","774",2021-08-14 19:16:00,"IS","DOC_mgL","ISCO","5.0",2021-08-14,"flood",1,6.721
"1888","774",2021-08-14 19:16:00,"IS","TN_mgL","ISCO","5.0",2021-08-14,"flood",2,0.6024
"1889","775",2021-08-14 19:31:00,"IS","DOC_mgL","ISCO","6.0",2021-08-14,"flood",1,8.23
"1890","775",2021-08-14 19:31:00,"IS","TN_mgL","ISCO","6.0",2021-08-14,"flood",1,1.138
"1891","776",2021-08-14 19:31:00,"IS","DOC_mgL","ISCO","6.0",2021-08-14,"flood",1,8.186
"1892","776",2021-08-14 19:31:00,"IS","TN_mgL","ISCO","6.0",2021-08-14,"flood",1,1.329
"1893","777",2021-08-14 19:46:00,"IS","DOC_mgL","ISCO","7.0",2021-08-14,"flood",1,8.117
"1894","777",2021-08-14 19:46:00,"IS","TN_mgL","ISCO","7.0",2021-08-14,"flood",1,1.412
"1895","778",2021-08-14 19:46:00,"IS","DOC_mgL","ISCO","7.0",2021-08-14,"flood",1,8.202
"1896","778",2021-08-14 19:46:00,"IS","TN_mgL","ISCO","7.0",2021-08-14,"flood",1,1.43
"1897","779",2021-08-14 20:01:00,"IS","DOC_mgL","ISCO","8.0",2021-08-14,"flood",1,8.262
"1898","779",2021-08-14 20:01:00,"IS","TN_mgL","ISCO","8.0",2021-08-14,"flood",1,1.803
"1899","780",2021-08-14 20:01:00,"IS","DOC_mgL","ISCO","8.0",2021-08-14,"flood",1,8.223
"1900","780",2021-08-14 20:01:00,"IS","TN_mgL","ISCO","8.0",2021-08-14,"flood",1,1.356
"1901","781",2021-08-14 20:16:00,"IS","DOC_mgL","ISCO","9.0",2021-08-14,"flood",1,7.92
"1902","781",2021-08-14 20:16:00,"IS","TN_mgL","ISCO","9.0",2021-08-14,"flood",1,2.581
"1903","782",2021-08-14 20:16:00,"IS","DOC_mgL","ISCO","9.0",2021-08-14,"flood",1,7.839
"1904","782",2021-08-14 20:16:00,"IS","TN_mgL","ISCO","9.0",2021-08-14,"flood",1,2.56
"1905","783",2021-08-14 20:46:00,"IS","DOC_mgL","ISCO","11.0",2021-08-14,"flood",1,8.238
"1906","783",2021-08-14 20:46:00,"IS","TN_mgL","ISCO","11.0",2021-08-14,"flood",1,2.211
"1907","784",2021-08-14 20:46:00,"IS","DOC_mgL","ISCO","11.0",2021-08-14,"flood",1,7.963
"1908","784",2021-08-14 20:46:00,"IS","TN_mgL","ISCO","11.0",2021-08-14,"flood",1,2.777
"1909","785",2021-08-14 21:01:00,"IS","DOC_mgL","ISCO","12.0",2021-08-14,"flood",1,8.384
"1910","785",2021-08-14 21:01:00,"IS","TN_mgL","ISCO","12.0",2021-08-14,"flood",1,3.583
"1911","786",2021-08-14 21:01:00,"IS","DOC_mgL","ISCO","12.0",2021-08-14,"flood",1,8.088
"1912","786",2021-08-14 21:01:00,"IS","TN_mgL","ISCO","12.0",2021-08-14,"flood",1,2.854
"1913","787",2021-08-14 21:46:00,"IS","DOC_mgL","ISCO","13.0",2021-08-14,"flood",1,9.076
"1914","787",2021-08-14 21:46:00,"IS","TN_mgL","ISCO","13.0",2021-08-14,"flood",1,4.238
"1915","788",2021-08-14 21:46:00,"IS","DOC_mgL","ISCO","13.0",2021-08-14,"flood",1,8.634
