Sample_ID,Measurement_type,Site_abbreviation,Dilution,Event_date_time,Mean_measurement,n
460,TN_mg/L,RC,1,2021-08-18T18:21:00Z,1.1025,2
460,TN_mg/L,SS,1,2021-12-29T07:31:00Z,1.1155,2
460,TOC_mg/L,SS,1,2021-12-29T07:31:00Z,8.0335,2
461,DOC_mg/L,RC,1,2021-08-18T22:21:00Z,106.035,2
461,DOC_mg/L,SS,1,2021-12-29T08:31:00Z,7.7855,2
461,NH4_mg/L,SS,1,2021-12-29T08:31:00Z,0.0071,2
461,SRP_ug/L,SS,1,2021-12-29T08:31:00Z,112.8,2
461,TN_mg/L,RC,1,2021-08-18T22:21:00Z,1.5354999999999999,2
461,TN_mg/L,SS,1,2021-12-29T08:31:00Z,1.0029,2
461,TOC_mg/L,SS,1,2021-12-29T08:31:00Z,7.8855,2
462,DOC_mg/L,RC,1,2021-07-23T00:09:00Z,200.1,1
462,DOC_mg/L,SS,1,2021-12-29T09:31:00Z,7.476,2
462,NH4_mg/L,SS,1,2021-12-29T09:31:00Z,0.003865,2
462,SRP_ug/L,SS,1,2021-12-29T09:31:00Z,95.9,2
462,TN_mg/L,RC,1,2021-07-23T00:09:00Z,1.123,1
462,TN_mg/L,SS,1,2021-12-29T09:31:00Z,1.12525,2
462,TOC_mg/L,SS,1,2021-12-29T09:31:00Z,7.553,2
463,DOC_mg/L,RC,1,2021-07-23T00:24:00Z,33.114999999999995,2
463,DOC_mg/L,SS,1,2021-12-29T10:31:00Z,7.9825,2
463,NH4_mg/L,SS,1,2021-12-29T10:31:00Z,0.0060750000000000005,2
463,SRP_ug/L,SS,1,2021-12-29T10:31:00Z,75.2,2
463,TN_mg/L,RC,1,2021-07-23T00:24:00Z,1.518,2
463,TN_mg/L,SS,1,2021-12-29T10:31:00Z,0.7624,2
463,TOC_mg/L,SS,1,2021-12-29T10:31:00Z,7.282,2
464,DOC_mg/L,RC,1,2021-07-23T00:54:00Z,21.17,1
464,DOC_mg/L,SS,1,2021-12-29T11:31:00Z,7.6335,2
464,NH4_mg/L,SS,1,2021-12-29T11:31:00Z,0.012105000000000001,2
464,SRP_ug/L,SS,1,2021-12-29T11:31:00Z,68.9,2
464,TN_mg/L,RC,1,2021-07-23T00:54:00Z,1.53,1
464,TN_mg/L,SS,1,2021-12-29T11:31:00Z,0.9324,2
464,TOC_mg/L,SS,1,2021-12-29T11:31:00Z,7.2555,2
465,DOC_mg/L,RC,1,2021-07-23T03:24:00Z,10.795,2
465,DOC_mg/L,SS,1,2021-12-29T12:31:00Z,7.3629999999999995,2
465,NH4_mg/L,SS,1,2021-12-29T12:31:00Z,0.00975,2
465,SRP_ug/L,SS,1,2021-12-29T12:31:00Z,82.69999999999999,2
465,TN_mg/L,RC,1,2021-07-23T03:24:00Z,1.3165,2
465,TN_mg/L,SS,1,2021-12-29T12:31:00Z,1.1145,2
465,TOC_mg/L,SS,1,2021-12-29T12:31:00Z,6.9815,2
466,DOC_mg/L,RC,1,2021-07-23T03:39:00Z,11.21,2
466,DOC_mg/L,SS,1,2021-12-29T13:31:00Z,7.378500000000001,2
466,TN_mg/L,RC,1,2021-07-23T03:39:00Z,1.0125,2
466,TN_mg/L,SS,1,2021-12-29T13:31:00Z,0.7867999999999999,2
466,TOC_mg/L,SS,1,2021-12-29T13:31:00Z,7.029,2
467,DOC_mg/L,CC,1,2021-12-29T03:08:00Z,8.155000000000001,2
467,DOC_mg/L,RC,1,2021-07-23T03:54:00Z,12.370000000000001,2
467,TN_mg/L,CC,1,2021-12-29T03:08:00Z,1.3014999999999999,2
467,TN_mg/L,RC,1,2021-07-23T03:54:00Z,1.4125,2
467,TOC_mg/L,CC,1,2021-12-29T03:08:00Z,8.0705,2
468,DOC_mg/L,CC,1,2021-12-29T03:23:00Z,5.701,2
468,DOC_mg/L,RC,1,2021-07-23T04:09:00Z,11.525,2
468,NH4_mg/L,CC,1,2021-12-29T03:23:00Z,0.005065,2
468,SRP_ug/L,CC,1,2021-12-29T03:23:00Z,96.25,2
468,TN_mg/L,CC,1,2021-12-29T03:23:00Z,1.199,2
468,TN_mg/L,RC,1,2021-07-23T04:09:00Z,1.5535,2
468,TOC_mg/L,CC,1,2021-12-29T03:23:00Z,6.2330000000000005,2
469,DOC_mg/L,CC,1,2021-12-29T03:38:00Z,5.7355,2
469,DOC_mg/L,RC,1,2021-07-24T08:09:00Z,10.75,2
469,NH4_mg/L,CC,1,2021-12-29T03:38:00Z,0.00549,2
469,SRP_ug/L,CC,1,2021-12-29T03:38:00Z,102,2
469,TN_mg/L,CC,1,2021-12-29T03:38:00Z,1.206,2
469,TN_mg/L,RC,1,2021-07-24T08:09:00Z,0.5062,2
469,TOC_mg/L,CC,1,2021-12-29T03:38:00Z,5.989,2
470,DOC_mg/L,CC,1,2021-07-26T02:20:00Z,10.119,2
470,DOC_mg/L,CC,1,2021-12-29T03:53:00Z,5.625,2
470,NH4_mg/L,CC,1,2021-12-29T03:53:00Z,0.001855,2
470,SRP_ug/L,CC,1,2021-12-29T03:53:00Z,62.7,2
470,TN_mg/L,CC,1,2021-07-26T02:20:00Z,6.154,2
470,TN_mg/L,CC,1,2021-12-29T03:53:00Z,1.2275,2
470,TOC_mg/L,CC,1,2021-12-29T03:53:00Z,5.7915,2
471,DOC_mg/L,CC,1,2021-07-26T03:20:00Z,9.1955,2
471,DOC_mg/L,CC,1,2021-12-29T04:08:00Z,5.662,2
471,NH4_mg/L,CC,1,2021-12-29T04:08:00Z,0.0032735,2
471,SRP_ug/L,CC,1,2021-12-29T04:08:00Z,106.2,2
471,TN_mg/L,CC,1,2021-07-26T03:20:00Z,6.109,2
471,TN_mg/L,CC,1,2021-12-29T04:08:00Z,1.588,2
471,TOC_mg/L,CC,1,2021-12-29T04:08:00Z,5.718,2
472,DOC_mg/L,CC,1,2021-07-26T04:20:00Z,9.764,2
472,DOC_mg/L,CC,1,2021-12-29T04:23:00Z,5.7755,2
472,NH4_mg/L,CC,1,2021-12-29T04:23:00Z,0.003765,2
472,SRP_ug/L,CC,1,2021-12-29T04:23:00Z,73.1,2
472,TN_mg/L,CC,1,2021-07-26T04:20:00Z,5.9635,2
472,TN_mg/L,CC,1,2021-12-29T04:23:00Z,1.4335,2
472,TOC_mg/L,CC,1,2021-12-29T04:23:00Z,5.7965,2
473,DOC_mg/L,CC,1,2021-08-17T23:13:00Z,9.605,2
473,DOC_mg/L,CC,1,2021-12-29T04:38:00Z,5.609,2
473,NH4_mg/L,CC,1,2021-12-29T04:38:00Z,0.01126,2
473,SRP_ug/L,CC,1,2021-12-29T04:38:00Z,82.65,2
473,TN_mg/L,CC,1,2021-08-16T23:13:00Z,1.687,2
473,TN_mg/L,CC,1,2021-12-29T04:38:00Z,1.2075,2
473,TOC_mg/L,CC,1,2021-12-29T04:38:00Z,5.750500000000001,2
474,DOC_mg/L,CC,1,2021-08-17T23:28:00Z,9.43,2
474,DOC_mg/L,CC,1,2021-12-29T04:53:00Z,5.5715,2
474,NH4_mg/L,CC,1,2021-12-29T04:53:00Z,0.00594,2
474,SRP_ug/L,CC,1,2021-12-29T04:53:00Z,108.05,2
474,TN_mg/L,CC,1,2021-08-16T23:28:00Z,1.581,2
474,TN_mg/L,CC,1,2021-12-29T04:53:00Z,1.1815,2
474,TOC_mg/L,CC,1,2021-12-29T04:53:00Z,5.5065,2
475,DOC_mg/L,CC,1,2021-12-29T05:08:00Z,5.4205,2
475,NH4_mg/L,CC,1,2021-12-29T05:08:00Z,0.00595,2
475,SRP_ug/L,CC,1,2021-12-29T05:08:00Z,25.55,2
475,TN_mg/L,CC,1,2021-12-29T05:08:00Z,1.061,2
475,TOC_mg/L,CC,1,2021-12-29T05:08:00Z,5.455,2
476,DOC_mg/L,CC,1,2021-12-29T05:23:00Z,5.529,2
476,NH4_mg/L,CC,1,2021-12-29T05:23:00Z,0.00246,2
476,SRP_ug/L,CC,1,2021-12-29T05:23:00Z,60.599999999999994,2
476,TN_mg/L,CC,1,2021-12-29T05:23:00Z,1.0687,2
476,TOC_mg/L,CC,1,2021-12-29T05:23:00Z,5.5015,2
477,DOC_mg/L,CC,1,2021-12-29T05:38:00Z,5.3365,2
477,NH4_mg/L,CC,1,2021-12-29T05:38:00Z,0.0018449999999999999,2
477,SRP_ug/L,CC,1,2021-12-29T05:38:00Z,40.6,2
477,TN_mg/L,CC,1,2021-12-29T05:38:00Z,0.99095,2
477,TOC_mg/L,CC,1,2021-12-29T05:38:00Z,5.4155,2
478,DOC_mg/L,CC,1,2021-12-29T05:53:00Z,5.564,2
478,NH4_mg/L,CC,1,2021-12-29T05:53:00Z,0.0030350000000000004,2
478,SRP_ug/L,CC,1,2021-12-29T05:53:00Z,47.4,2
478,TN_mg/L,CC,1,2021-12-29T05:53:00Z,1.458,2
478,TOC_mg/L,CC,1,2021-12-29T05:53:00Z,5.4345,2
479,DOC_mg/L,CC,1,2021-12-29T06:23:00Z,5.670999999999999,2
479,NH4_mg/L,CC,1,2021-12-29T06:23:00Z,0.00482,2
479,SRP_ug/L,CC,1,2021-12-29T06:23:00Z,96.05,2
479,TN_mg/L,CC,1,2021-12-29T06:23:00Z,2.271,2
479,TOC_mg/L,CC,1,2021-12-29T06:23:00Z,5.4205000000000005,2
480,DOC_mg/L,CC,1,2021-12-29T07:23:00Z,5.891500000000001,2
480,NH4_mg/L,CC,1,2021-12-29T07:23:00Z,0.002345,2
480,SRP_ug/L,CC,1,2021-12-29T07:23:00Z,51.6,2
480,TN_mg/L,CC,1,2021-12-29T07:23:00Z,2.106,2
480,TOC_mg/L,CC,1,2021-12-29T07:23:00Z,5.6845,2
481,DOC_mg/L,CC,1,2021-12-29T08:23:00Z,5.3934999999999995,2
481,NH4_mg/L,CC,1,2021-12-29T08:23:00Z,0.0033499999999999997,2
481,SRP_ug/L,CC,1,2021-12-29T08:23:00Z,56.65,2
481,TN_mg/L,CC,1,2021-12-29T08:23:00Z,2.1835,2
481,TOC_mg/L,CC,1,2021-12-29T08:23:00Z,5.9315,2
482,DOC_mg/L,CC,1,2021-12-29T09:23:00Z,5.836,2
482,NH4_mg/L,CC,1,2021-12-29T09:23:00Z,0.01175,2
482,SRP_ug/L,CC,1,2021-12-29T09:23:00Z,68.3,2
482,TN_mg/L,CC,1,2021-12-29T09:23:00Z,1.703,2
482,TOC_mg/L,CC,1,2021-12-29T09:23:00Z,5.7684999999999995,2
483,DOC_mg/L,CC,1,2021-12-29T10:23:00Z,5.9415,2
483,NH4_mg/L,CC,1,2021-12-29T10:23:00Z,0.006325,2
483,SRP_ug/L,CC,1,2021-12-29T10:23:00Z,67.25,2
483,TN_mg/L,CC,1,2021-12-29T10:23:00Z,1.9275,2
483,TOC_mg/L,CC,1,2021-12-29T10:23:00Z,5.882,2
484,DOC_mg/L,CC,1,2021-12-29T11:23:00Z,6.0225,2
484,NH4_mg/L,CC,1,2021-12-29T11:23:00Z,0.02055,2
484,SRP_ug/L,CC,1,2021-12-29T11:23:00Z,79.95,2
484,TN_mg/L,CC,1,2021-12-29T11:23:00Z,1.9495,2
484,TOC_mg/L,CC,1,2021-12-29T11:23:00Z,6.103,2
485,DOC_mg/L,CC,1,2021-12-29T12:23:00Z,5.5745000000000005,2
485,NH4_mg/L,CC,1,2021-12-29T12:23:00Z,0.01515,2
485,SRP_ug/L,CC,1,2021-12-29T12:23:00Z,64.9,2
485,TN_mg/L,CC,1,2021-12-29T12:23:00Z,1.7955,2
485,TOC_mg/L,CC,1,2021-12-29T12:23:00Z,5.7115,2
486,DOC_mg/L,CC,1,2021-12-29T13:23:00Z,5.8315,2
486,TN_mg/L,CC,1,2021-12-29T13:23:00Z,1.676,2
486,TOC_mg/L,CC,1,2021-12-29T13:23:00Z,5.8405000000000005,2
487,DOC_mg/L,CC,1,2022-01-01T00:16:00Z,15.69,1
487,TN_mg/L,CC,1,2022-01-01T00:16:00Z,1.318,1
488,DOC_mg/L,CC,1,2022-01-01T00:31:00Z,6.866,1
488,NH4_mg/L,CC,1,2022-01-01T00:31:00Z,0.00849,1
488,SRP_ug/L,CC,1,2022-01-01T00:31:00Z,69,1
488,TN_mg/L,CC,1,2022-01-01T00:31:00Z,1.565,1
489,DOC_mg/L,CC,1,2022-01-01T00:46:00Z,6.663,1
489,NH4_mg/L,CC,1,2022-01-01T00:46:00Z,0.00651,1
489,SRP_ug/L,CC,1,2022-01-01T00:46:00Z,72.1,1
489,TN_mg/L,CC,1,2022-01-01T00:46:00Z,1.335,1
490,DOC_mg/L,CC,1,2022-01-01T09:01:00Z,8.335,1
490,TN_mg/L,CC,1,2022-01-01T09:01:00Z,1.373,1
491,DOC_mg/L,CC,1,2022-01-01T10:01:00Z,7.866,1
491,NH4_mg/L,CC,1,2022-01-01T10:01:00Z,0.0377,1
491,SRP_ug/L,CC,1,2022-01-01T10:01:00Z,103,1
491,TN_mg/L,CC,1,2022-01-01T10:01:00Z,1.503,1
492,DOC_mg/L,CC,1,2022-01-01T11:01:00Z,7.927,1
492,NH4_mg/L,CC,1,2022-01-01T11:01:00Z,0.0326,1
492,SRP_ug/L,CC,1,2022-01-01T11:01:00Z,69.1,1
492,TN_mg/L,CC,1,2022-01-01T11:01:00Z,1.478,1
493,DOC_mg/L,CC,1,2022-01-01T12:01:00Z,7.752,1
493,TN_mg/L,CC,1,2022-01-01T12:01:00Z,1.35,1
494,DOC_mg/L,CC,1,2022-01-01T12:36:00Z,6.390499999999999,2
494,NH4_mg/L,CC,1,2022-01-01T12:36:00Z,0.005375,2
494,SRP_ug/L,CC,1,2022-01-01T12:36:00Z,81.3,2
494,TN_mg/L,CC,1,2022-01-01T12:36:00Z,1.5234999999999999,2
494,TOC_mg/L,CC,1,2022-01-01T12:36:00Z,6.712,2
495,DOC_mg/L,RC,1,2022-01-01T00:16:00Z,12.235,2
495,TN_mg/L,RC,1,2022-01-01T00:16:00Z,1.7309999999999999,2
495,TOC_mg/L,RC,1,2022-01-01T19:41:00Z,13.649999999999999,2
496,DOC_mg/L,RC,1,2022-01-01T21:41:00Z,8.172,2
496,NH4_mg/L,RC,1,2021-12-31T21:41:00Z,0.003985,2
496,SRP_ug/L,RC,1,2021-12-31T21:41:00Z,109.5,2
496,TN_mg/L,RC,1,2022-01-01T21:41:00Z,1.4729999999999999,2
496,TOC_mg/L,RC,1,2022-01-01T21:41:00Z,8.922,2
497,DOC_mg/L,RC,1,2022-01-01T21:56:00Z,7.2435,2
497,NH4_mg/L,RC,1,2021-12-31T21:56:00Z,0.0030600000000000002,2
497,SRP_ug/L,RC,1,2021-12-31T21:56:00Z,107.5,2
497,TN_mg/L,RC,1,2022-01-01T21:56:00Z,1.4715,2
497,TOC_mg/L,RC,1,2022-01-01T21:56:00Z,7.8115000000000006,2
498,DOC_mg/L,RC,1,2022-01-01T22:11:00Z,7.5375,2
498,NH4_mg/L,RC,1,2021-12-31T22:11:00Z,0.00302,2
498,SRP_ug/L,RC,1,2021-12-31T22:11:00Z,120.5,2
498,TN_mg/L,RC,1,2022-01-01T22:11:00Z,1.5505,2
498,TOC_mg/L,RC,1,2022-01-01T22:11:00Z,8.049,2
499,DOC_mg/L,RC,1,2022-01-01T22:26:00Z,8.066,2
499,NH4_mg/L,RC,1,2021-12-31T22:26:00Z,0.0031650000000000003,2
499,SRP_ug/L,RC,1,2021-12-31T22:26:00Z,103,2
499,TN_mg/L,RC,1,2022-01-01T22:26:00Z,1.4885,2
499,TOC_mg/L,RC,1,2022-01-01T22:26:00Z,8.711500000000001,2
500,DOC_mg/L,RC,1,2022-01-01T22:41:00Z,8.901499999999999,2
500,NH4_mg/L,RC,1,2021-12-31T22:41:00Z,0.004115,2
500,SRP_ug/L,RC,1,2021-12-31T22:41:00Z,99.7,2
500,TN_mg/L,RC,1,2022-01-01T22:41:00Z,1.541,2
500,TOC_mg/L,RC,1,2022-01-01T22:41:00Z,9.443000000000001,2
501,DOC_mg/L,RC,1,2022-01-01T22:56:00Z,9.2805,2
501,NH4_mg/L,RC,1,2021-12-31T22:56:00Z,0.004965,2
501,SRP_ug/L,RC,1,2021-12-31T22:56:00Z,160,2
501,TN_mg/L,RC,1,2022-01-01T22:56:00Z,1.6564999999999999,2
501,TOC_mg/L,RC,1,2022-01-01T22:56:00Z,9.540500000000002,2
502,DOC_mg/L,RC,1,2022-01-01T23:11:00Z,9.024000000000001,2
502,NH4_mg/L,RC,1,2021-12-31T23:11:00Z,0.0049700000000000005,2
502,SRP_ug/L,RC,1,2021-12-31T23:11:00Z,141.5,2
502,TN_mg/L,RC,1,2022-01-01T23:11:00Z,1.7225000000000001,2
502,TOC_mg/L,RC,1,2022-01-01T23:11:00Z,8.951,2
503,DOC_mg/L,RC,1,2022-01-01T23:26:00Z,8.842500000000001,2
503,NH4_mg/L,RC,1,2021-12-31T23:26:00Z,0.004019999999999999,2
503,SRP_ug/L,RC,1,2021-12-31T23:26:00Z,119,2
503,TN_mg/L,RC,1,2022-01-01T23:26:00Z,1.6235,2
503,TOC_mg/L,RC,1,2022-01-01T23:26:00Z,8.588000000000001,2
504,DOC_mg/L,RC,1,2022-01-01T23:41:00Z,8.0845,2
504,NH4_mg/L,RC,1,2021-12-31T23:41:00Z,0.00404,2
504,SRP_ug/L,RC,1,2021-12-31T23:41:00Z,121,2
504,TN_mg/L,RC,1,2022-01-01T23:41:00Z,1.5225,2
504,TOC_mg/L,RC,1,2022-01-01T23:41:00Z,8.6405,2
505,DOC_mg/L,RC,1,2022-01-01T23:56:00Z,8.114,2
505,NH4_mg/L,RC,1,2021-12-31T23:56:00Z,0.00449,2
505,SRP_ug/L,RC,1,2021-12-31T23:56:00Z,121.5,2
505,TN_mg/L,RC,1,2022-01-01T23:56:00Z,1.2945,2
505,TOC_mg/L,RC,1,2022-01-01T23:56:00Z,8.744,2
506,DOC_mg/L,RC,1,2022-01-01T00:11:00Z,8.4415,2
506,NH4_mg/L,RC,1,2021-12-31T00:11:00Z,0.0284,2
506,SRP_ug/L,RC,1,2021-12-31T00:11:00Z,123,2
506,TN_mg/L,RC,1,2022-01-01T00:11:00Z,1.5510000000000002,2
506,TOC_mg/L,RC,1,2022-01-01T00:11:00Z,9.979,2
507,DOC_mg/L,RC,1,2022-01-01T01:11:00Z,8.879000000000001,2
507,NH4_mg/L,RC,1,2022-01-01T01:11:00Z,0.0037200000000000002,2
507,SRP_ug/L,RC,1,2022-01-01T01:11:00Z,86.5,2
507,TN_mg/L,RC,1,2022-01-01T01:11:00Z,1.2635,2
507,TOC_mg/L,RC,1,2022-01-01T01:11:00Z,12.35,2
508,DOC_mg/L,RC,1,2022-01-01T02:11:00Z,8.806999999999999,2
508,NH4_mg/L,RC,1,2022-01-01T02:11:00Z,0.00454,2
508,SRP_ug/L,RC,1,2022-01-01T02:11:00Z,129,2
508,TN_mg/L,RC,1,2022-01-01T02:11:00Z,1.1179999999999999,2
508,TOC_mg/L,RC,1,2022-01-01T02:11:00Z,10.1735,2
509,DOC_mg/L,RC,1,2022-01-01T06:01:00Z,9.55,2
509,NH4_mg/L,RC,1,2022-01-01T03:11:00Z,0.0034850000000000003,2
509,SRP_ug/L,RC,1,2022-01-01T03:11:00Z,86.95,2
509,TN_mg/L,RC,1,2022-01-01T06:01:00Z,1.222,2
509,TOC_mg/L,RC,1,2022-01-01T03:11:00Z,10.004999999999999,2
510,DOC_mg/L,RC,1,2022-01-01T07:01:00Z,9.46,2
510,NH4_mg/L,RC,1,2022-01-01T04:11:00Z,0.003915,2
510,SRP_ug/L,RC,1,2022-01-01T04:11:00Z,69.80000000000001,2
510,TN_mg/L,RC,1,2022-01-01T07:01:00Z,1.2955,2
510,TOC_mg/L,RC,1,2022-01-01T04:11:00Z,9.431000000000001,2
511,DOC_mg/L,RC,1,2022-01-01T08:01:00Z,9.3905,2
511,NH4_mg/L,RC,1,2022-01-01T05:11:00Z,0.00336,2
511,SRP_ug/L,RC,1,2022-01-01T05:11:00Z,93.7,2
511,TN_mg/L,RC,1,2022-01-01T08:01:00Z,1.2745,2
511,TOC_mg/L,RC,1,2022-01-01T05:11:00Z,10.120000000000001,2
512,DOC_mg/L,RC,1,2022-01-01T09:01:00Z,8.941500000000001,2
512,NH4_mg/L,RC,1,2022-01-01T06:11:00Z,0.00262,2
512,SRP_ug/L,RC,1,2022-01-01T06:11:00Z,62.75,2
512,TN_mg/L,RC,1,2022-01-01T09:01:00Z,1.605,2
512,TOC_mg/L,RC,1,2022-01-01T06:11:00Z,9.8805,2
513,DOC_mg/L,RC,1,2022-01-01T10:01:00Z,8.389,2
513,NH4_mg/L,RC,1,2022-01-01T07:11:00Z,0.0019075,2
513,SRP_ug/L,RC,1,2022-01-01T07:11:00Z,110.3,2
513,TN_mg/L,RC,1,2022-01-01T10:01:00Z,1.1955,2
513,TOC_mg/L,RC,1,2022-01-01T07:11:00Z,9.2395,2
514,DOC_mg/L,RC,1,2022-01-01T11:01:00Z,8.650500000000001,2
514,NH4_mg/L,RC,1,2022-01-01T08:11:00Z,0.00375,2
514,SRP_ug/L,RC,1,2022-01-01T08:11:00Z,124.5,2
514,TN_mg/L,RC,1,2022-01-01T11:01:00Z,1.2595,2
514,TOC_mg/L,RC,1,2022-01-01T08:11:00Z,9.1125,2
515,DOC_mg/L,RC,1,2022-01-01T12:01:00Z,8.7295,2
515,TN_mg/L,RC,1,2022-01-01T12:01:00Z,1.486,2
515,TOC_mg/L,RC,1,2022-01-01T09:11:00Z,9.211500000000001,2
516,DOC_mg/L,RV,1,2022-01-01T11:03:00Z,7.522,2
516,NH4_mg/L,RV,1,2022-01-01T11:03:00Z,0.009345,2
516,SRP_ug/L,RV,1,2022-01-01T11:03:00Z,63.6,2
516,TN_mg/L,RV,1,2022-01-01T11:03:00Z,0.79095,2
516,TOC_mg/L,RV,1,2022-01-01T11:03:00Z,7.5655,2
517,DOC_mg/L,SS,1,2022-01-01T00:46:00Z,6.084,2
517,TN_mg/L,SS,1,2022-01-01T00:46:00Z,0.9652000000000001,2
517,TOC_mg/L,SS,1,2022-01-01T00:46:00Z,6.791,2
518,DOC_mg/L,SS,1,2022-01-01T01:00:00Z,5.532500000000001,2
518,NH4_mg/L,SS,1,2022-01-01T01:00:00Z,0.030850000000000002,2
518,SRP_ug/L,SS,1,2022-01-01T01:00:00Z,68.6,2
518,TN_mg/L,SS,1,2022-01-01T01:00:00Z,0.9347,2
518,TOC_mg/L,SS,1,2022-01-01T01:00:00Z,6.425000000000001,2
519,DOC_mg/L,SS,1,2022-01-01T01:15:00Z,5.9185,2
519,NH4_mg/L,SS,1,2022-01-01T01:15:00Z,0.02415,2
519,SRP_ug/L,SS,1,2022-01-01T01:15:00Z,79.3,2
519,TN_mg/L,SS,1,2022-01-01T01:15:00Z,1.0415,2
519,TOC_mg/L,SS,1,2022-01-01T01:15:00Z,5.781499999999999,2
520,DOC_mg/L,SS,1,2022-01-01T01:30:00Z,6.1845,2
520,NH4_mg/L,SS,1,2022-01-01T01:30:00Z,0.01645,2
520,SRP_ug/L,SS,1,2022-01-01T01:30:00Z,64.2,2
520,TN_mg/L,SS,1,2022-01-01T01:30:00Z,1.10015,2
520,TOC_mg/L,SS,1,2022-01-01T01:30:00Z,6.926,2
520.5,TOC_mg/L,SS,1,2022-01-01T01:45:00Z,7.248,1
520.9,TOC_mg/L,SS,1,2022-01-01T01:45:00Z,6.866,1
521,DOC_mg/L,SS,1,2022-01-01T01:45:00Z,6.0885,2
521,NH4_mg/L,SS,1,2022-01-01T01:45:00Z,0.0296,2
521,SRP_ug/L,SS,1,2022-01-01T01:45:00Z,111.7,2
521,TN_mg/L,SS,1,2022-01-01T01:45:00Z,1.11875,2
521.7,TOC_mg/L,SS,1,2022-01-01T02:00:00Z,6.899,1
522,DOC_mg/L,SS,1,2022-01-01T02:00:00Z,6.359,2
522,NH4_mg/L,SS,1,2022-01-01T02:00:00Z,0.025849999999999998,2
522,SRP_ug/L,SS,1,2022-01-01T02:00:00Z,113.3,2
522,TN_mg/L,SS,1,2022-01-01T02:00:00Z,1.255,2
522.1,TOC_mg/L,SS,1,2022-01-01T02:00:00Z,7.074,1
522.5,TOC_mg/L,SS,1,2022-01-01T02:20:00Z,7.09,1
522.9,TOC_mg/L,SS,1,2022-01-01T02:20:00Z,6.933,1
523,DOC_mg/L,SS,1,2022-01-01T02:20:00Z,6.172499999999999,2
523,NH4_mg/L,SS,1,2022-01-01T02:20:00Z,0.0202,2
523,SRP_ug/L,SS,1,2022-01-01T02:20:00Z,106.19999999999999,2
523,TN_mg/L,SS,1,2022-01-01T02:20:00Z,1.0535,2
523.7,TOC_mg/L,SS,1,2022-01-01T02:56:00Z,6.898,1
524,DOC_mg/L,SS,1,2022-01-01T02:56:00Z,6.474,2
524,NH4_mg/L,SS,1,2022-01-01T02:56:00Z,0.01625,2
524,SRP_ug/L,SS,1,2022-01-01T02:56:00Z,105.8,2
524,TN_mg/L,SS,1,2022-01-01T02:56:00Z,0.9779499999999999,2
524.1,TOC_mg/L,SS,1,2022-01-01T02:56:00Z,6.823,1
524.5,TOC_mg/L,SS,1,2022-01-01T03:40:00Z,7.1,1
524.9,TOC_mg/L,SS,1,2022-01-01T03:40:00Z,6.99,1
525,DOC_mg/L,SS,1,2022-01-01T03:40:00Z,6.513,2
525,NH4_mg/L,SS,1,2022-01-01T03:40:00Z,0.0172,2
525,SRP_ug/L,SS,1,2022-01-01T03:40:00Z,115.9,2
525,TN_mg/L,SS,1,2022-01-01T03:40:00Z,0.7719,2
525.7,TOC_mg/L,SS,1,2022-01-01T06:55:00Z,7.896,1
526,DOC_mg/L,SS,1,2022-01-01T06:55:00Z,7.478,2
526,NH4_mg/L,SS,1,2022-01-01T06:55:00Z,0.04185,2
526,SRP_ug/L,SS,1,2022-01-01T06:55:00Z,94.6,2
526,TN_mg/L,SS,1,2022-01-01T06:55:00Z,1.0190000000000001,2
526.1,TOC_mg/L,SS,1,2022-01-01T06:55:00Z,7.884,1
526.5,TOC_mg/L,SS,1,2022-01-01T09:15:00Z,8.069,1
526.9,TOC_mg/L,SS,1,2022-01-01T09:15:00Z,7.997,1
527,DOC_mg/L,SS,1,2022-01-01T09:15:00Z,7.6884999999999994,2
527,NH4_mg/L,SS,1,2022-01-01T09:15:00Z,0.0334,2
527,SRP_ug/L,SS,1,2022-01-01T09:15:00Z,98.1,2
527,TN_mg/L,SS,1,2022-01-01T09:15:00Z,0.7337,2
527.7,TOC_mg/L,SS,1,2022-01-01T09:30:00Z,8.521,1
528,DOC_mg/L,SS,1,2022-01-01T09:30:00Z,7.843500000000001,2
528,NH4_mg/L,SS,1,2022-01-01T09:30:00Z,0.0298,2
528,SRP_ug/L,SS,1,2022-01-01T09:30:00Z,99.6,2
528,TN_mg/L,SS,1,2022-01-01T09:30:00Z,0.9432,2
528.1,TOC_mg/L,SS,1,2022-01-01T09:30:00Z,8.421,1
528.5,TOC_mg/L,SS,1,2022-01-01T10:02:00Z,7.737,1
528.9,TOC_mg/L,SS,1,2022-01-01T10:02:00Z,7.751,1
529,DOC_mg/L,SS,1,2022-01-01T10:02:00Z,7.6945,2
529,NH4_mg/L,SS,1,2022-01-01T10:02:00Z,0.01855,2
529,SRP_ug/L,SS,1,2022-01-01T10:02:00Z,78.2,2
529,TN_mg/L,SS,1,2022-01-01T10:02:00Z,0.87755,2
529.7,TOC_mg/L,SS,1,2022-01-01T11:02:00Z,7.737,1
530,DOC_mg/L,SS,1,2022-01-01T11:02:00Z,7.268000000000001,2
530,NH4_mg/L,SS,1,2022-01-01T11:02:00Z,0.031299999999999994,2
530,SRP_ug/L,SS,1,2022-01-01T11:02:00Z,105,2
530,TN_mg/L,SS,1,2022-01-01T11:02:00Z,0.86895,2
530.1,TOC_mg/L,SS,1,2022-01-01T11:02:00Z,7.854,1
